         F1 ,         F2,         F3,        F4,       F5,        F6,          P1,           L1,            T1,           F7,            T2,               L2,        P2,           F8,            L3,            P3,             F9,             T3,           F10,            C1,          T4,           T5
0.57328,3649.2,4542.7,9.0827,26.654,42.06,2798.9,75.821,120.35,0.30825,78.568,48.242,2725.9,24.3,49.33,3211.7,22.364,64.896,233.72,330.49,94.76,76.413
0.61818,3659.8,4559.1,9.0302,26.68,42.58,2804.6,76.149,120.45,0.25619,78.449,48.725,2730.5,26.032,50.747,3217.2,22.75,64.813,235.17,330.53,94.76,76.438
0.61605,3658.5,4554.4,9.1844,27.041,42.394,2809.1,76.286,120.39,0.26077,78.483,49.265,2737.2,24.711,51.029,3221.2,22.295,64.742,234.63,330.68,94.776,76.556
0.66148,3674.5,4511.6,9.0678,26.66,42.142,2812.8,76.337,120.41,0.26414,78.495,48.845,2739.7,23.943,48.929,3226.1,23.225,64.722,234.2,331.07,94.653,76.767
0.66133,3643.4,4565.6,8.9367,27.033,42.479,2815.4,76.612,120.4,0.2688,78.318,49.512,2742.3,22.597,49.549,3228,23.052,64.72,234.17,330.95,94.677,76.401
0.70837,3650.8,4486.6,8.9916,26.753,42.549,2816.1,76.869,120.41,0.2793,78.06,51.807,2742.2,24.451,50.454,3229.6,22.711,64.653,237.25,330.45,94.707,76.209
0.70364,3660.6,4512.9,8.8109,27.339,42.237,2816.7,76.86,120.37,0.27359,77.84,50.638,2742.5,24.621,49.16,3230.8,22.591,64.577,239.8,330.64,94.718,76.222
0.71471,3662.2,4500.8,9.0091,26.922,42.136,2822.6,77.431,120.47,0.25288,78.028,50.061,2748.9,23.473,46.983,3233,21.295,64.491,236.01,331.61,94.647,76.548
0.71809,3698.6,4489.8,8.8691,27.075,42.283,2821.7,77.549,120.38,0.25037,77.907,51.534,2750,23.975,50.535,3232.6,22.174,64.547,236.95,331.44,94.579,76.001
0.77415,3685.9,4511.1,8.8198,27.104,42.384,2822.6,76.708,120.4,0.25951,77.754,48.263,2749.3,25.519,49.076,3232.4,22.434,64.527,239.55,331.23,94.732,75.982
0.77317,3690.4,4563.1,8.8186,26.866,42.464,2821.7,77.221,120.4,0.26227,77.645,50.705,2748.5,24.951,50.413,3231.1,23.073,64.561,242.71,331.75,94.606,76.067
0.76587,3650.2,4568.9,8.6918,27.129,41.836,2821.9,77.116,120.39,0.24152,77.681,50.129,2749.2,25.033,48.895,3230.3,22.481,64.581,243.02,331.83,94.728,75.822
0.76625,3627,4554.3,8.8012,26.822,42.483,2819.9,77.992,120.38,0.2377,77.53,50.13,2747,24.617,49.823,3229.7,22.209,64.613,244.31,331.71,94.764,75.752
0.80215,3628.9,4528.1,8.591,27.345,42.078,2819.5,77.338,120.38,0.25751,77.524,50.789,2746.5,26.469,49.832,3226.6,23.338,64.666,245.86,331.8,94.741,75.947
0.8048,3637.9,4528.5,8.5126,26.788,42.283,2818.2,77.808,120.36,0.25844,77.587,50.678,2745.4,24.413,50.233,3226.2,21.513,64.742,250.2,331.68,94.989,75.856
0.78599,3623.5,4613.9,8.5342,26.719,42.256,2816.3,76.828,120.37,0.2484,77.527,50.787,2743.3,26.399,48.777,3223.9,23.548,64.805,248.91,331.43,94.874,75.501
0.78801,3626,4616,8.5709,26.793,42.413,2813.9,78.005,120.4,0.24724,77.42,50.382,2741,25.188,51.138,3221.2,23.275,64.876,252.79,331.66,94.964,75.643
0.87204,3675.1,4513.1,8.6463,26.677,42.117,2811.5,78.106,120.41,0.2277,77.322,48.072,2738.2,22.915,51.184,3220.5,25.369,64.941,253.94,331.55,94.91,75.413
0.87363,3650.8,4527.1,8.4032,26.908,41.93,2810.4,77.759,120.4,0.226,77.416,49.911,2737.6,25.654,50.365,3216.4,22.965,65.024,257.02,331.83,94.815,75.598
0.88074,3614.3,4520.4,8.5225,26.697,42.153,2806.7,77.351,120.38,0.25116,77.515,50.292,2734.4,23.22,50.253,3212.2,23.658,65.167,260.85,331.58,95.038,75.684
0.88244,3625.7,4517.3,8.3905,26.715,42.442,2802.7,77.466,120.4,0.2549,77.605,49.802,2729.4,24.288,50.505,3210.5,22.506,65.306,266.21,331.6,94.845,76.046
0.92142,3666.2,4550.9,8.3024,27.058,42.32,2798.4,78.893,120.4,0.26386,77.602,50.984,2725.4,24.459,50.574,3207.3,22.975,65.511,266.52,330.8,94.876,75.266
0.92267,3695.1,4512,8.2875,27.158,42.13,2791.8,78.115,120.39,0.26179,77.416,49.766,2718,23.443,49.096,3198.7,21.758,65.636,270.85,331.63,94.903,75.124
0.90344,3646.5,4547.2,8.337,26.694,42.322,2785.7,77.131,120.39,0.25562,77.373,50.179,2712.4,25.67,49.014,3191.7,21.978,65.74,273.15,331.03,94.98,75.163
0.89977,3626.3,4570.6,8.3253,26.471,41.719,2782.2,77.912,120.39,0.25756,77.472,50.661,2709.3,26.042,49.735,3186.3,21.115,65.873,282.79,331.47,95.141,75.594
0.93118,3620.5,4529.5,8.2813,27.105,41.989,2777.4,77.79,120.39,0.25748,77.65,50.55,2704.7,24.871,52.193,3183.9,21.721,66.077,282.31,330.55,95.001,75.639
0.92922,3590.4,4521.6,8.1278,27.142,41.732,2775.3,77.731,120.41,0.26331,77.943,48.925,2701.7,24.722,48.433,3181.2,22.08,66.345,287.69,330.72,95.026,75.688
0.94547,3654.2,4469.5,8.282,26.826,41.734,2771,78.115,120.39,0.25786,78.151,49.767,2698.2,26.166,50.37,3175.9,23.202,66.645,293.57,330.46,95.092,75.777
0.94376,3597.5,4476.3,8.1514,26.812,42.223,2767,78.112,120.41,0.25816,78.431,48.396,2694,26.09,50.276,3172.9,22.645,66.993,295.31,330.39,94.971,75.838
0.98261,3595.5,4467,8.0446,26.876,41.982,2760.6,77.927,120.41,0.23597,78.365,50.351,2687.4,23.787,48.351,3166.4,23.026,67.328,300.76,330.33,95.197,75.355
0.97864,3629.6,4453.4,8.0995,26.79,41.705,2752.5,77.119,120.38,0.23735,78.049,51.209,2679.1,24.729,51.703,3158.8,23.042,67.526,307.75,329.87,95.219,75.355
0.97248,3640.7,4501.8,8.1165,26.785,42.019,2746,77.678,120.41,0.28766,78.168,52.389,2672.5,24.465,51.853,3153.2,22.323,67.749,313.11,329.86,95.221,75.335
0.97561,3615.4,4484.5,8.2303,26.938,41.993,2738.9,77.062,120.4,0.28355,78.164,50.386,2665.4,25.202,48.704,3146.2,22.968,67.964,319.16,329.48,95.152,75.519
0.9967,3659.2,4456.8,8.1637,26.517,42.177,2734,78.19,120.41,0.27503,78.383,52.203,2660.3,25.86,51.883,3141.1,22.911,68.198,322.97,328.74,95.182,75.869
0.99514,3673.1,4433.4,8.2228,26.77,41.823,2730.4,76.83,120.41,0.27705,78.687,50.468,2656.6,25.283,51.357,3136.3,24.442,68.499,327.2,329.1,95.063,75.732
1.0059,3633.1,4377.8,8.1085,26.745,41.881,2725.1,77.688,120.41,0.29237,78.965,48.151,2650.9,26.871,49.33,3132,22.922,68.834,332.43,328.6,95.025,75.892
1.0043,3661.3,4379.2,8.009,27.044,41.953,2717.9,78.02,120.41,0.29129,79.065,49.394,2644,25.281,48.064,3125,22.016,69.157,334.19,328.31,95.105,75.761
1.0092,3639.3,4452.5,8.083,27.13,41.956,2708.2,76.763,120.4,0.30065,78.872,49.817,2633.1,26.047,48.956,3117.1,23.579,69.423,340.98,327.19,95.099,75.441
1.0102,3700.1,4413,8.2257,26.968,42.04,2701.5,76.264,120.39,0.29866,78.968,48.088,2627.6,27.44,49.467,3109.8,22.224,69.634,343.59,327.77,95.144,75.509
0.93664,3608.8,4371.5,8.06,27.18,41.861,2696.2,77.083,120.4,0.28686,79.201,52.176,2622.2,24.497,49.318,3102.6,21.987,69.859,351.51,328.08,95.196,76.189
0.93991,3565,4456.4,8.2423,26.638,42.101,2692.7,75.769,120.38,0.28938,79.55,50.189,2618.1,26.621,48.103,3100.2,23.37,70.182,354.4,327.46,95.268,76.183
0.97796,3643.6,4398.7,8.2025,26.981,42.266,2689.2,76.805,120.42,0.30959,79.637,48.999,2614.2,26.577,49.355,3097.4,23.422,70.481,360.75,326.83,95.265,76.329
0.97677,3639,4443.6,8.2327,26.548,42.014,2683.8,76.155,120.38,0.31168,79.776,50.177,2609.6,25.482,51.578,3093.8,23.288,70.789,364.7,326.54,95.136,75.976
0.94692,3611.1,4381.6,8.1433,26.863,41.758,2678.4,76.563,120.41,0.31339,79.904,50.231,2604.5,28.155,49.871,3088.4,23.028,71.048,372.27,326.65,95.316,76.315
0.94733,3626.8,4362.7,8.3126,27.079,42.269,2674.3,75.602,120.41,0.31215,80.078,49.388,2599.5,28.199,49.223,3084,22.715,71.322,374.59,326.5,95.123,76.279
0.943,3596.6,4362.5,8.3219,27.43,41.719,2669,75.287,120.38,0.32696,80.093,49.395,2594.3,25.891,50.432,3078.4,22.942,71.585,378.13,326.11,95.426,76.27
0.94547,3599,4342.1,8.1915,27.087,41.817,2667.1,75.349,120.38,0.32562,80.39,51.109,2592.4,23.13,51.821,3076.3,23.231,71.858,385.46,326.09,95.227,76.611
0.94082,3619.6,4366.3,8.2639,26.929,42.135,2664,74.364,120.42,0.31342,80.481,51.724,2588.8,25.448,49.102,3075.2,22.136,72.139,385.25,325.51,95.395,76.409
0.94429,3550,4373.6,8.3342,26.958,42.304,2661.6,74.185,120.39,0.31444,80.363,49.231,2586.5,27.283,49.074,3072.2,23.483,72.326,389.04,325.81,95.322,76.692
0.95393,3645.6,4313.4,8.3459,27.023,42.119,2660.8,74.261,120.43,0.35092,80.654,49.628,2585.9,26.649,49.873,3071.6,21.699,72.474,388.23,325.66,95.173,76.813
0.95283,3652.2,4366.2,8.3076,26.498,42.11,2657.7,74.623,120.43,0.35204,80.776,50.242,2583.5,26.707,49.496,3070.2,23.336,72.606,388.55,325.71,95.046,76.888
0.94387,3658.2,4322.8,8.2829,27.026,42.187,2655.1,73.987,120.45,0.33849,80.711,50.585,2579.7,26.249,49.433,3066.7,22.225,72.691,386.77,325.91,95.207,76.639
0.94416,3597.5,4328.4,8.5059,26.741,42.318,2652.4,73.933,120.41,0.33629,80.744,51.556,2577.8,25.834,50.689,3063,23.631,72.7,386.73,326.58,95,76.711
0.98014,3579.7,4325.7,8.6948,26.731,42.305,2649.3,74.536,120.4,0.35036,80.68,48.975,2573.5,25.561,50.281,3061.8,23.437,72.724,386.73,326.22,95.165,76.67
0.97996,3618.5,4344.9,8.586,26.937,42.014,2651,74.023,120.4,0.34663,80.852,49.165,2575.4,25.459,49.456,3061.4,23.412,72.692,386.78,327.47,94.996,76.925
0.96953,3559.9,4306.5,8.5869,26.811,42.08,2651.8,74.046,120.39,0.35021,81.019,48.8,2578.1,26.272,48.42,3060.3,22.958,72.718,387.06,328.53,95.109,77.171
0.96995,3582,4336.4,8.8306,27.257,42.445,2653.3,73.617,120.41,0.34703,80.998,51.852,2578.9,25.442,51.139,3061.1,23.482,72.748,385.33,329.84,95.018,77.289
0.97376,3594.8,4266.4,8.7445,26.827,42.073,2654.1,73.642,120.37,0.37334,80.983,50.545,2579,25.804,50.317,3062.4,22.869,72.793,385.57,330.6,95.187,77.182
0.97166,3543.3,4324.2,8.7973,26.542,42.35,2656.6,73.693,120.43,0.37297,80.964,51.118,2582.7,24.837,50.553,3063.4,23.221,72.738,386.1,332.18,94.982,77.285
0.97877,3572.5,4279.8,8.918,26.898,42.372,2660,73.098,120.42,0.38664,80.982,49.435,2585.9,26.292,49.57,3066.2,23.75,72.716,387.57,333.24,94.97,77.521
0.98307,3609.9,4263.1,8.9247,26.997,42.471,2662.9,72.406,120.41,0.38684,80.965,48.794,2588.7,25.762,49.969,3068,24.924,72.67,388.41,334.98,94.784,77.229
0.9092,3574.6,4320.3,8.9235,27.029,42.67,2665.9,73.137,120.43,0.37711,81.013,49.561,2593.7,24.108,50.217,3067.9,23.235,72.669,385.9,336.92,94.801,77.698
0.91127,3614.9,4264.4,8.9872,26.908,42.416,2666.3,72.317,120.42,0.37677,80.872,51.598,2594.1,25.433,50.442,3069.7,23.684,72.668,388.85,337.67,94.594,77.442
0.92165,3569.6,4284.8,8.9193,27.132,42.147,2668.6,73.574,120.4,0.37742,80.604,51.904,2596.3,26.411,50.209,3068.9,22.559,72.609,386.44,339.81,94.803,77.488
0.92189,3582.8,4302.5,8.9332,26.866,42.704,2673.8,72.599,120.45,0.37781,80.701,51.039,2602,25.318,50.328,3072.3,23.611,72.527,387.42,341.09,94.6,77.465
0.88029,3620.3,4295.6,9.0094,27.253,42.619,2677.3,72.808,120.42,0.38755,80.622,51.677,2605.6,24.85,50.99,3074.3,22.706,72.47,386.7,342.41,94.48,77.831
0.87931,3615.9,4356.4,9.0057,26.711,42.814,2681.5,72.665,120.44,0.38354,80.76,49.262,2610.2,25.612,50.288,3079.5,23.213,72.466,388.86,343.5,94.358,77.945
0.85008,3665,4299.2,9.0635,27.153,42.468,2685.5,72.38,120.42,0.40069,80.808,49.847,2614.4,26.063,50.385,3081.2,23.231,72.492,390.18,344.83,94.352,77.999
0.84879,3628.8,4313.2,9.1103,27.026,42.424,2687.3,71.934,120.42,0.40363,80.595,48.518,2616.4,24.214,50.911,3082.3,23.716,72.533,388.73,346.38,94.327,78.009
0.80088,3612.4,4305.5,9.1832,26.956,42.359,2691.5,73.139,120.41,0.38027,80.635,50.687,2621.2,23.961,49.638,3085.7,24.375,72.527,387.57,347.57,94.268,77.953
0.80039,3650.2,4318.7,9.166,26.941,42.934,2693.3,73.004,120.42,0.38179,80.415,50.328,2622.2,26.924,49.588,3088.2,23.326,72.505,388.99,348.02,94.238,77.481
0.79439,3633.2,4384.1,9.2502,27.026,42.726,2696.3,72.761,120.4,0.38533,80.145,49.93,2626,26.323,49.55,3088.2,23.239,72.422,389.57,349.73,94.239,77.584
0.79306,3674.7,4335.3,9.2033,27.223,42.965,2699.2,72.245,120.39,0.38758,79.897,50.998,2628.6,21.689,49.121,3089.5,24.184,72.321,392.23,350.77,94.263,77.315
0.78377,3612.3,4383.1,9.1974,26.512,42.622,2705.5,71.786,120.38,0.37096,79.834,52.614,2636,26.015,49.754,3092.7,23.734,72.199,395.05,352.06,94.35,77.769
0.78268,3624.9,4388.8,9.3606,26.621,42.916,2715.5,72.085,120.41,0.36985,80.025,51.404,2646.2,23.005,49.114,3099.3,22.819,72.168,392.06,353.32,94.306,78.014
0.76987,3711,4444.9,9.341,26.842,42.596,2721.8,72.521,120.41,0.36415,80.045,50.664,2653.1,25.286,50.041,3107.8,22.56,72.205,390.26,354.08,94.101,78.26
0.76963,3670.2,4418.4,9.3846,26.773,42.783,2727.2,72.283,120.44,0.36427,79.95,51.7,2658.6,26.596,49.33,3113.2,24.015,72.228,392.65,355.39,93.923,78.085
0.69506,3673.7,4454.8,9.2134,27.377,42.884,2730.5,72.906,120.4,0.37823,79.804,50.063,2662.2,25.577,51.568,3116.6,23.633,72.19,392.76,355.81,94.006,77.909
0.69251,3659,4530.1,9.3065,27.114,42.75,2736.9,72.384,120.4,0.38374,79.758,51.519,2667.7,25.068,50.181,3120.1,22.348,72.167,393.98,356,94.048,78.309
0.62047,3680.6,4427.9,9.2704,27.059,43.21,2739.4,73.515,120.4,0.35405,79.579,49.689,2670.8,25.575,49.417,3122.2,22.785,72.144,391.94,357.25,94.047,77.749
0.61845,3677.7,4431.5,9.3914,26.618,42.41,2741.1,73.346,120.42,0.35388,79.344,49.356,2673.6,23.831,50.425,3122.7,22.504,72.051,392.05,357.47,93.932,77.542
0.71823,3687.5,4537.3,9.2274,26.77,42.942,2745.5,72.932,120.41,0.35732,79.111,49.709,2677.8,26.735,49.492,3129.2,23.678,71.858,391.7,357.46,93.977,77.851
0.7165,3643.7,4578.4,9.2477,26.682,42.444,2756,71.767,120.44,0.35951,79.549,49.458,2689.4,23.396,49.345,3136.6,22.209,71.844,392.45,357.97,93.796,78.496
0.62104,3654.1,4542.2,9.3963,26.473,42.816,2758.5,73.058,120.41,0.33647,79.385,48.83,2692.1,24.952,50.63,3139.9,23.479,71.9,391.57,358.2,93.919,77.707
0.62119,3684.9,4574.6,9.2534,27.024,42.685,2759,73.849,120.37,0.33527,79.038,51.291,2692.5,24.267,49.377,3140.7,22.193,71.828,387.06,358.41,93.871,77.459
0.61242,3676.9,4505.3,9.3615,26.921,42.869,2760.8,73.493,120.38,0.35759,78.708,52.342,2693.3,24.572,48.836,3140.9,22.6,71.689,389.27,358.41,94.061,77.446
0.6111,3654.5,4515.8,9.2627,26.776,42.811,2766.3,73.525,120.38,0.35284,78.796,50.663,2699.8,26.149,48.623,3143.4,23.101,71.541,387.45,358.31,93.995,77.768
0.65308,3715.8,4594,9.3059,27.269,42.558,2770.2,73.706,120.41,0.32812,78.709,50.273,2702.9,24.543,48.807,3151.7,21.765,71.461,384.74,358.56,93.893,77.539
0.65271,3735,4584.7,9.2282,26.84,42.49,2774.3,75.05,120.44,0.33308,78.706,49.324,2707.1,22.986,49.824,3154.5,23.537,71.401,385.75,358.33,93.753,77.664
0.63858,3704.8,4625.1,9.2999,27.202,42.846,2777.7,73.972,120.41,0.32766,78.704,51.175,2710.6,23.772,48.002,3157.3,23.16,71.303,380.7,357.95,93.851,77.553
0.63769,3701.2,4639.3,9.1938,27.221,42.514,2779.3,74.419,120.38,0.3286,78.544,48.603,2712.4,23.585,50.671,3159.8,23.742,71.192,375.47,358.32,94.001,77.265
0.61953,3758.4,4612.4,9.1693,27.187,42.591,2779.1,74.883,120.39,0.33021,78.342,50.808,2712.5,23.62,49.389,3159.7,23.194,71.059,372.79,358.27,93.807,77.138
0.61889,3714.5,4625.2,9.0161,26.468,42.552,2780.2,75.056,120.42,0.3326,78.174,50.45,2713.2,27.429,50.475,3159,24.126,70.855,370.55,357.78,93.966,77.006
0.59889,3617.9,4596,9.075,27.153,42.527,2780.9,75.002,120.38,0.32103,78.253,49.775,2714.2,23.777,48.855,3159.4,22.598,70.71,367.98,357.19,94.098,77.458
0.60036,3627.5,4631.2,9.0003,26.708,42.638,2781.3,74.004,120.4,0.32247,78.204,50.077,2714.8,25.181,49.487,3160.2,23.211,70.594,363.01,357.03,94.205,76.925
0.5978,3712,4646.2,9.054,26.656,42.32,2784.2,75.133,120.4,0.30273,78.28,48.661,2717.2,23.612,50.641,3163.2,23.274,70.436,362.3,356.66,94.153,77.488
0.59807,3740.4,4619.7,8.9348,26.854,42.23,2787.1,75.388,120.4,0.30276,78.556,50.195,2719.6,23.64,48.752,3166.4,22.857,70.358,355.63,355.87,93.895,77.83
0.61623,3736.3,4745.6,8.7927,26.876,42.378,2786,75.863,120.41,0.31843,78.607,49.806,2719.3,25.136,49.492,3166.7,22.843,70.366,351.18,355.38,94.146,77.248
0.6146,3750.7,4691.1,8.9391,26.648,42.338,2782.8,76.095,120.42,0.31794,78.477,51.823,2714.7,25.135,47.877,3164.5,22.556,70.292,348.16,354.33,93.963,76.9
0.60289,3743.1,4733.9,8.9074,27.034,42.079,2775.6,76.155,120.37,0.31667,78.051,49.874,2707.4,24.691,49.849,3158.6,23.603,70.113,346.52,353.78,94.193,76.536
0.60412,3709.2,4708.1,8.9105,27.025,42.215,2771.8,76.856,120.41,0.31771,77.992,49.268,2703.8,25.018,50.079,3155.1,23.363,69.893,341.65,352.96,94.173,76.309
0.62303,3723.4,4730.5,8.6576,26.916,42.084,2769.5,76.724,120.37,0.29095,78.037,49.788,2701.4,25.114,49.411,3152.4,21.773,69.658,334.57,351.94,94.232,76.636
0.62208,3710.9,4725.8,8.6208,26.957,42.45,2768.7,77.308,120.4,0.29067,78.285,47.632,2700.8,24.478,49.575,3153,22.839,69.518,331.94,351.07,94.437,76.796
0.60945,3675.4,4706.3,8.6945,26.746,41.866,2764.7,77.227,120.37,0.31406,78.471,50.066,2696.9,23.855,50.236,3149.4,23.113,69.439,325.56,349.75,94.426,76.96
0.60547,3655.3,4693,8.6393,26.701,42.163,2760.3,76.22,120.37,0.31571,78.384,51.864,2691,25.394,50.043,3146.5,22.237,69.34,322.55,348.61,94.605,76.38
0.6078,3713.1,4675.4,8.6811,27.213,42.166,2758.3,76.83,120.37,0.30611,78.635,49.655,2689.3,24.732,49.727,3143.9,22.754,69.228,318.51,347.65,94.531,77.204
0.60806,3786.6,4637.6,8.5902,27.116,41.943,2752.5,76.883,120.39,0.30821,78.809,48.742,2683.3,23.434,48.392,3141.5,22.459,69.2,314.44,346.24,94.461,76.606
0.65625,3674.7,4694.9,8.608,26.774,42.284,2745.5,76.841,120.36,0.30761,78.62,48.274,2674.9,24.15,51.377,3135.9,23.283,69.061,309.47,345.31,94.712,76.528
0.65346,3706.3,4658.7,8.6181,26.684,41.957,2741.6,76.946,120.39,0.30854,78.787,49.695,2672.2,23.082,49.816,3132.9,23.768,68.931,306.68,343.69,94.783,76.787
0.68086,3710.6,4679.2,8.5333,26.756,42.016,2739.5,77.392,120.39,0.30362,79.131,48.496,2669,25.992,50.892,3132.8,23.035,68.869,301.46,342.62,94.709,76.751
0.6824,3726,4674.3,8.4311,26.762,42.066,2732.8,76.997,120.41,0.30385,79.047,49.919,2662.3,25.281,49.717,3127.4,21.805,68.79,293.77,341.35,94.655,76.611
0.71848,3667.7,4665.4,8.3797,26.674,42.272,2728.3,76.753,120.38,0.30668,79.143,50.994,2657.8,25.764,52.473,3123.4,23.628,68.666,290.77,339.99,94.887,76.588
0.71819,3649.3,4648.4,8.3509,26.802,42.054,2727.5,77.781,120.38,0.30356,79.607,52.13,2656.1,26.535,51.576,3121.6,22.838,68.612,287.44,338.94,94.834,76.948
0.70532,3651.6,4651.6,8.5139,26.72,41.787,2720.8,77.824,120.38,0.28723,79.667,49.833,2649.2,24.996,50.104,3118.2,22.459,68.572,280.16,337.68,95.042,76.422
0.70594,3620.9,4596.1,8.5046,26.938,41.756,2714,76.962,120.35,0.28619,79.481,49.821,2641.4,25.257,51.917,3110.1,22.554,68.474,277.28,337.11,95.209,76.101
0.77528,3662.6,4599.5,8.4458,26.879,41.688,2707.9,78.359,120.38,0.30098,79.324,51.861,2635.2,26.849,48.908,3107.8,22.709,68.283,278.4,335.54,95.193,76.113
0.77568,3667,4583.3,8.3545,26.743,42.147,2704.8,77.559,120.38,0.29962,79.576,49.569,2632.4,24.78,51.114,3106.6,22.647,68.137,273.52,334.36,95.353,76.555
0.72936,3704.7,4523.5,8.4338,27.233,42.036,2700.5,78.23,120.41,0.29451,79.818,50.447,2627.9,25.278,50.874,3102.6,22.712,68.053,268.94,333.01,94.98,76.388
0.72994,3695.9,4482.3,8.3091,26.728,41.839,2694.5,78.045,120.39,0.29584,79.966,50.752,2622,26.398,50.241,3096.8,22.66,68.009,266.45,332.02,95.181,76.56
0.76543,3683.6,4490.1,8.3388,27.145,42.035,2686.3,77.318,120.4,0.32421,79.935,51.778,2613.4,25.517,50.712,3091.8,23.388,67.974,263.39,330.83,95.015,76.145
0.76266,3673,4487.2,8.3044,27.47,42.016,2681.2,76.874,120.37,0.32326,80.078,51.883,2607,24.808,49.175,3087.3,23.051,67.934,260.73,329.09,95.24,76.255
0.79012,3629.8,4505.6,8.2837,27.015,42.179,2675.2,76.87,120.41,0.33305,80.113,51.102,2600.9,25.936,49.053,3081.9,22.636,67.85,262.33,328.12,95.304,76.727
0.79124,3591.4,4485.6,8.3531,26.891,41.931,2672,75.8,120.36,0.33385,80.367,51.249,2597.5,26.152,51.106,3079.7,23.635,67.845,258.04,327.08,95.405,76.399
0.81868,3676.6,4521.6,8.3642,26.882,41.924,2672.1,76.209,120.38,0.32437,80.671,49.846,2597.5,26.795,49.086,3081.4,23.706,67.854,255.91,326.02,95.468,76.927
