F1,F2,F3,F4,F5,F6,P1,L1,T1,F7,T2,L2,P2,F8,L3,P3,F9,T3,F10,C1,T4,T5
0.25281,3670.8,4480.3,9.4346,25.95,42.373,2697,75.025,120.41,0.32919,80.257,49.899,2625.8,25.312,52.009,3099.4,23.101,65.767,227.97,340.83,94.518,77.488
0.25318,3627.8,4532.8,9.3757,26.571,41.859,2704.1,74.187,120.38,0.31319,80.467,49.906,2633.2,25.035,49.514,3097.7,23.091,65.768,228.61,341.74,94.65,77.659
0.25176,3612.2,4506.1,9.3842,27.495,41.995,2706.4,75.494,120.41,0.31177,80.532,49.501,2635.2,25.089,50.652,3100.9,22.291,65.808,225.21,341.76,94.847,77.567
0.22803,3663.1,4515.2,9.3665,26.239,42.091,2702.9,74.707,120.39,0.33899,80.231,49.794,2632.7,24.387,49.508,3100,22.859,65.812,227.85,341.9,94.52,77.265
0.22918,3693.7,4507.6,9.3276,27.517,42.069,2704.3,75.059,120.41,0.33989,80.148,49.775,2632.3,25.999,49.433,3098.1,22.901,65.739,225.88,342.23,94.775,77.183
0.23659,3678.3,4464,9.4362,26.918,42.08,2704.3,75.31,120.42,0.35158,80.275,50.368,2634.5,25.748,48.125,3098.1,21.928,65.697,226.4,342.31,94.637,77.323
0.2353,3690,4528.8,9.3361,26.987,42.568,2698.5,74.198,120.37,0.34978,79.909,51.013,2625.1,25.747,50.624,3098.8,22.943,65.66,226.73,340.93,94.706,77.058
0.19599,3661.2,4497.8,9.5039,27.229,41.915,2703.4,74.727,120.47,0.3483,80.172,49.307,2633.9,24.663,50.397,3095.6,23.51,65.634,228.18,342.57,94.64,77.326
0.20036,3648.8,4550.8,9.2929,26.31,42.504,2700.8,75.552,120.37,0.35506,80.301,52.01,2630.7,25.793,48.886,3097.9,22.709,65.649,227.84,341.76,94.563,77.527
0.25936,3689.6,4526,9.4705,27.233,41.895,2705.7,74.551,120.46,0.33354,80.371,49.611,2635.7,25.896,49.133,3099.7,24.076,65.678,228.66,341.79,94.706,77.454
0.25826,3737.1,4516.9,9.2704,27.273,43.023,2701.6,74.639,120.42,0.33227,80.248,49.612,2629.8,25.829,51.141,3102.9,23.012,65.728,227.21,340.72,94.178,77.51
0.25113,3649.3,4480,9.2474,26.833,42.373,2706.2,74.572,120.45,0.32571,80.404,51.602,2636,23.469,48.776,3100.8,22.766,65.722,228.5,341.82,94.697,77.64
0.25347,3651.2,4477,9.3393,27.501,42.512,2702.2,75.344,120.42,0.32529,80.182,49.314,2630.4,24.447,48.797,3102.4,22.881,65.743,229.3,340.51,94.213,77.404
0.22013,3657.3,4474,9.435,27.232,42.609,2701.4,75.624,120.4,0.33052,80.209,50.641,2628.8,24.811,50.008,3102.4,23.219,65.744,227.26,340.33,94.816,77.382
0.21848,3655.2,4509.6,9.3852,26.84,42.001,2702.5,75.417,120.36,0.33144,80.155,51.45,2632.1,24.871,49.036,3098.1,21.701,65.757,235.09,342.19,94.372,77.068
0.24931,3658.3,4581.7,9.3102,26.594,42.004,2704.4,74.936,120.4,0.34064,79.982,51.909,2633.3,24.917,48.9,3096.9,22.789,65.754,238.6,342.29,94.897,77.167
0.24778,3624.7,4581.6,9.4342,27.411,42.505,2702.1,75.487,120.41,0.34195,79.95,49.562,2629.6,25.082,49.956,3101.3,23.379,65.78,236.52,341.09,94.459,77.434
0.23316,3636.7,4511.7,9.4122,26.667,42.155,2708.1,73.826,120.41,0.31421,80.316,48.127,2638.2,24.236,50.535,3102.3,22.938,65.852,237.65,341.99,94.7,77.963
0.23578,3618.5,4436.2,9.4847,27.164,42.632,2706.5,74.344,120.36,0.31754,80.271,48.721,2634.3,24.263,48.81,3107.1,22.572,65.956,237.1,340.57,94.536,77.623
0.24358,3609,4559.1,9.3569,27.473,42.316,2708.6,75.32,120.42,0.33832,80.099,49.796,2636.5,22.884,51.061,3105.9,22.103,65.965,234.43,341.55,94.769,77.043
0.24208,3582.1,4554.8,9.5181,27.315,42.491,2706.2,74.691,120.37,0.34004,79.863,51.489,2633.8,24.412,49.881,3106.3,22.359,65.9,236.04,341.47,94.707,77.24
0.24338,3692.5,4553.9,9.4785,26.651,42.403,2709.8,75.248,120.4,0.3324,79.937,50.353,2637.3,23.825,48.395,3108.8,22.993,65.848,237.07,341.34,94.58,77.401
0.24526,3679.3,4566.3,9.4345,27.073,42.044,2715.2,74.733,120.44,0.3306,80.2,48.467,2646.4,23.444,49.013,3107.4,21.924,65.848,236.84,342.88,94.506,77.165
0.22634,3703,4492.7,9.395,27.223,42.366,2708.6,75.321,120.39,0.32959,79.855,50.248,2635.8,25.001,50.096,3108.8,23.461,65.852,233.38,341.23,94.513,76.864
0.2229,3684.5,4527.1,9.4934,27.19,42.622,2706.3,74.592,120.38,0.33212,79.691,49.572,2634.3,24.185,50.439,3105.9,22.113,65.734,231.91,341.31,94.597,77.448
0.27363,3625,4523.8,9.4444,25.749,42.369,2708.8,74.956,120.4,0.33662,79.947,51.078,2638.9,25.709,49.884,3106.1,22.775,65.663,227.49,342.15,94.5,77.33
0.27258,3620.6,4528.4,9.3656,27.254,42.198,2711.6,74.691,120.41,0.33988,80.065,50.365,2642,25.105,50.613,3106.2,24.123,65.619,227.99,342.35,94.628,77.219
0.30001,3634.7,4480.7,9.366,26.924,42.508,2711.9,75.227,120.4,0.30488,80.146,48.226,2639.6,24.069,50.343,3112.4,23.116,65.634,229.48,341.08,94.468,77.629
0.29996,3599.9,4443.7,9.357,26.292,42.426,2713.5,75.366,120.39,0.30682,80.145,48.799,2642.5,24.296,51.006,3111.8,22.853,65.685,228.58,342.43,94.562,77.293
0.25871,3636.6,4523.1,9.1634,27.038,42.538,2713.3,75.22,120.37,0.31697,80.095,50.271,2641.6,23.756,50.769,3113.6,22.301,65.682,226.55,342.09,94.576,77.282
0.26017,3611.2,4534.2,9.3146,26.812,42.432,2712.2,75.251,120.4,0.31477,79.841,50.85,2640.7,22.056,47.011,3112.4,21.867,65.647,227.73,342.06,94.603,77.101
0.2432,3670.3,4508.4,9.3641,26.318,42.213,2714.1,75.63,120.37,0.32437,79.79,48.637,2644.2,25.513,49.03,3109.2,22.618,65.557,227.27,343.67,94.606,77.107
0.24332,3667.5,4520.7,9.1416,26.768,42.417,2716.5,74.543,120.39,0.3301,79.939,50.639,2646.8,23.009,49.316,3107.2,22.332,65.528,229.91,344.08,94.641,77.35
0.26583,3679.4,4469.8,9.3117,26.3,42.541,2713.7,76.319,120.43,0.3131,79.932,51.17,2642.3,27.065,48.607,3112.1,22.977,65.537,227.83,343.11,94.524,77.101
0.26934,3700.1,4500.8,9.2917,27.334,42.242,2714.1,74.352,120.41,0.31222,79.796,50.614,2643.2,24.566,49.249,3107.2,23.337,65.537,228.73,343.64,94.634,76.928
0.21113,3708.5,4525.1,9.2697,26.911,42.854,2709.8,75.729,120.38,0.32793,79.816,48.812,2636.8,25.23,49.262,3108,21.002,65.539,230.07,342.55,94.485,77.346
0.20979,3679.8,4522.1,9.3454,26.041,42.131,2707.7,74.849,120.38,0.32435,79.829,48.788,2636.5,26.588,49.669,3106.3,22.888,65.509,228.89,342.53,94.566,77.372
0.21754,3723,4483.4,9.3639,27.297,42.316,2707.5,74.943,120.4,0.34902,79.935,50.121,2635.7,24.139,50.457,3106.1,23.169,65.552,230.2,342.49,94.44,77.33
0.21918,3694.3,4501.9,9.3465,26.817,42.35,2705,75.085,120.39,0.35248,79.94,48.886,2632.8,25.608,52.793,3103.8,23.3,65.571,227.08,341.76,94.539,77.091
0.20781,3684.9,4506.4,9.375,26.772,42.092,2706.2,75.661,120.42,0.32243,79.976,49.784,2634.9,25.052,50.807,3101.1,21.699,65.6,226.53,342.12,94.556,76.89
0.2079,3665.2,4470.2,9.3335,27.571,42.44,2703.4,74.47,120.36,0.31934,79.831,50.965,2632.3,23.615,49.523,3099.1,23.227,65.557,228,342.14,94.547,77.157
0.28612,3674.5,4536.7,9.3058,27.027,42.044,2706.9,75.052,120.44,0.33131,80.031,49.23,2635.1,24.912,49.65,3101.9,22.852,65.57,228.26,342.11,94.598,77.282
0.28329,3684.5,4535.1,9.2824,27.186,41.876,2708.5,75.469,120.39,0.33126,80.044,49.155,2638.5,24.973,50.981,3102.4,22.991,65.579,226.7,342.34,94.557,77.211
0.25477,3652.3,4521.9,9.3422,26.952,42.365,2707.8,74.898,120.4,0.33281,80.044,48.238,2636.1,26.423,50.544,3104.6,23.542,65.59,228.04,341.62,94.723,77.517
0.25396,3624.5,4521.3,9.4737,26.849,42.014,2709.2,74.2,120.44,0.33599,80.137,49.908,2638.2,26.328,48.973,3106.5,21.854,65.624,226.92,341.86,94.633,77.491
0.21396,3632.7,4521,9.4385,26.05,42.284,2709.5,74.996,120.37,0.33608,80.03,49.448,2640.4,26.339,51.806,3104.6,23.164,65.637,226.34,342.46,94.957,77.438
0.21569,3631.9,4568,9.4453,27.18,42.753,2707.9,74.58,120.41,0.33675,80.007,49.334,2636.1,24.511,51.053,3106.6,23.092,65.635,227.96,341.59,94.321,77.205
0.26025,3684,4511.6,9.2899,27.61,41.676,2710.5,75.475,120.38,0.32789,80.065,50.44,2638.5,25.179,51.496,3107.6,23.953,65.644,227.65,342.03,94.893,77.384
0.25942,3672.7,4482,9.2839,27.353,42.179,2711.3,74.567,120.42,0.32731,80.12,49.379,2639.4,26.041,49.212,3107.3,23.321,65.64,227.04,341.88,94.423,77.302
0.19911,3707,4520.6,9.3688,27.255,42.405,2707.8,73.523,120.39,0.32162,79.923,48.835,2635.2,26.263,48.747,3107.4,22.929,65.66,227.83,341.37,94.606,76.695
0.19801,3681.2,4508.7,9.3419,27.468,42.265,2708,75.182,120.41,0.32234,79.896,50.227,2635.5,25.694,50.558,3104.5,23.957,65.587,230.29,341.33,94.651,77.21
0.22975,3676.6,4478.3,9.3934,26.155,42.33,2706.5,75.177,120.43,0.31781,79.926,48.399,2635.5,24.39,49.052,3104.6,22.644,65.588,227.75,341.36,94.696,77.168
0.22902,3663.8,4440.9,9.446,26.162,42.302,2703.8,75.765,120.36,0.31948,79.796,49.46,2633.3,23.32,49.478,3102.6,23.495,65.551,228.31,341.17,94.513,77.208
0.245,3679,4549.9,9.2702,26.733,42.296,2707.8,75.371,120.4,0.32591,79.993,47.982,2638.4,26.768,49.711,3102.7,23.98,65.525,229.49,341.59,94.54,77.336
0.24397,3669.7,4542.2,9.4508,27.452,42.258,2708,75.415,120.4,0.32592,80.078,51.416,2636.2,25.106,50.26,3105,23.077,65.578,228.3,341,94.554,77.44
0.25717,3675.1,4529.4,9.3323,26.807,42.632,2705.7,74.266,120.38,0.3402,80.193,50.727,2633.9,25.529,50.787,3106.6,23.547,65.653,227.77,340.17,94.517,77.274
0.25541,3703.9,4516.5,9.2446,26.067,42.636,2704.7,74.59,120.38,0.34059,80.066,49.738,2633.4,24.974,49.671,3105.3,23.388,65.646,229.31,340.42,94.584,77.193
0.23622,3662,4612,9.377,27.507,42.32,2706,75.179,120.4,0.34307,79.994,48.678,2633.9,24.565,49.652,3103.2,21.968,65.631,227.63,341,94.496,77.267
0.23724,3692.6,4537.6,9.2068,27.283,42.414,2701.7,75.398,120.37,0.34239,79.784,51.151,2628.8,26.543,49.765,3103.5,22.315,65.591,225.54,339.69,94.655,77.148
0.25457,3697.7,4507.9,9.3287,26.627,42.658,2703.5,75.343,120.4,0.33005,80.057,48.935,2632.6,24.947,49.558,3105.1,23.43,65.571,229.77,340.38,94.389,77.638
0.25591,3702.1,4544.8,9.3519,26.409,42.352,2707.1,75.27,120.39,0.32893,80.394,50.813,2637.5,24.234,47.836,3105.1,23.347,65.668,227.6,340.74,94.607,77.34
0.22134,3681.9,4522.4,9.2265,26.621,42.382,2701.1,75.73,120.39,0.34705,80.066,50.309,2629.2,27.667,51.38,3103.3,22.766,65.691,226.58,339.32,94.38,77.06
0.2192,3666.7,4521.5,9.2973,26.896,42.003,2699.6,75.443,120.35,0.348,79.984,50.87,2626.4,26.863,50.38,3102.3,23.674,65.655,226.1,339.02,94.922,77.096
0.25168,3703.3,4493.5,9.3281,26.527,42.71,2701.3,75.224,120.41,0.33087,80.195,49.192,2629,24.326,50.594,3102.8,24.409,65.662,226.95,338.76,94.374,77.397
0.24866,3669.5,4497.8,9.1793,27.752,42.153,2704.5,75.643,120.4,0.32955,80.277,49.947,2632.9,25.922,52.752,3101.2,22.112,65.687,226.36,339.57,94.744,77.226
0.24845,3654.9,4496.4,9.2513,26.836,42.624,2697.8,75.368,120.36,0.33287,80.041,50.415,2625,25.291,49.467,3101.4,23.627,65.714,226.88,338.11,94.642,76.989
0.24677,3623.4,4515.4,9.2982,26.997,42.442,2701.4,75.3,120.42,0.33427,80.087,51.06,2631.1,25.261,49.508,3097.3,22.975,65.667,228.65,340.23,94.801,77.069
0.31968,3708,4469,9.3127,27.766,42.36,2703.6,74.987,120.38,0.33963,80.294,50.348,2630.7,23.523,52.386,3102.3,22.467,65.647,227.47,339.13,94.628,77.501
0.31772,3672.1,4459.9,9.3414,25.852,42.599,2702.9,74.917,120.43,0.3379,80.248,48.204,2631.4,23.512,48.851,3103.6,22.586,65.685,228.87,339.25,94.514,77.184
0.25965,3639,4431.1,9.2868,27.477,42.203,2700.4,75.598,120.36,0.3403,80.117,50.505,2627.5,24.089,49.026,3099.8,22.687,65.669,225.42,339.73,94.781,77.211
0.26303,3584.5,4429.2,9.3752,26.034,41.9,2701.7,75.421,120.39,0.3394,80.174,50.243,2631.3,24.623,49.513,3097.1,22.627,65.682,230.26,340.22,94.832,77.216
0.30652,3690.8,4526.7,9.3393,27.191,42.762,2700.9,75.2,120.4,0.35187,80.079,50.517,2627.6,24.98,49.336,3103.2,23.149,65.638,229.02,339,94.718,77.182
0.30347,3698.7,4520.5,9.3416,27.192,42.069,2705,74.626,120.45,0.34851,80.244,49.483,2635.4,24.883,49.09,3100.9,22.173,65.647,228.11,340.91,94.433,77.621
0.23616,3699,4498.6,9.2988,26.65,42.33,2704.7,74.998,120.4,0.35784,80.409,49.664,2633.9,24.969,51.15,3101.6,23.941,65.678,227.31,340.64,94.621,77.6
0.23313,3713.5,4506.2,9.3538,26.686,41.905,2704.8,74.232,120.42,0.35533,80.585,50.591,2635.3,24.624,50.875,3099.5,22.622,65.767,229.65,340.26,94.287,77.329
0.32508,3686.5,4486,9.2223,26.976,41.848,2703.1,75.591,120.41,0.34547,80.36,50.352,2632.3,26.046,49.975,3097.7,23.564,65.799,227.86,340.24,94.74,76.999
0.31997,3695.3,4477.3,9.2502,27.88,42.247,2698.9,74.664,120.42,0.34691,80.156,50.964,2625.8,24.231,49.614,3098.1,23.565,65.744,226.51,339.43,94.433,76.955
0.3039,3691.8,4517,9.2807,27.112,42.831,2697.2,74.446,120.4,0.34074,80.091,49.569,2624.6,25.871,48.864,3098.3,23.075,65.715,227.33,339.52,94.554,76.79
0.30089,3669.4,4559,9.2658,27.404,42.459,2695.6,75.026,120.42,0.34049,80.022,49.597,2622.9,23.12,50.495,3098,23.708,65.664,230.32,339.17,94.568,77.223
0.29149,3672.7,4473,9.4192,26.097,42.618,2696.2,74.893,120.35,0.34128,80.119,49.939,2624.2,25.58,50.067,3096.4,23.374,65.642,228.92,339.94,94.524,77.305
0.29194,3682.2,4449.6,9.133,26.335,42.24,2695.9,74.405,120.41,0.33783,80.171,50.383,2624.8,24.803,53.055,3095.4,23.623,65.666,227.52,340,94.632,77.53
0.2447,3631.6,4474.3,9.2047,26.075,41.665,2699.6,75.021,120.39,0.33772,80.542,48.463,2629.4,24.87,49.017,3092.3,21.519,65.743,227.88,340.77,94.585,77.568
0.24497,3620.5,4518.9,9.3071,27.161,42.386,2694.9,75.2,120.37,0.33737,80.327,51.316,2622.6,25.266,48.057,3095.1,23.118,65.782,227.53,339.6,94.76,77.051
0.24282,3659.3,4518.4,9.3022,27.352,42.459,2694.7,74.788,120.4,0.34383,80.166,49.643,2621.8,24.612,50.932,3092.8,23.367,65.749,230.42,339.96,94.607,77.463
0.24385,3656.6,4539.6,9.4033,27.175,42.401,2692.9,73.889,120.37,0.34441,80.183,51.315,2620.3,25.816,50.52,3094.9,23.916,65.852,235.22,339.25,94.824,77.064
0.26852,3649.3,4532.9,9.4174,28.011,42.444,2696.6,75.053,120.41,0.33057,80.418,49.13,2624.7,24.719,51.559,3095.5,23.632,65.927,234.57,339.96,94.651,77.633
0.26576,3626.3,4447.7,9.1594,26.546,42.312,2700.7,74.921,120.39,0.33284,80.607,50.926,2629.6,23.413,48.416,3095,22.689,66.042,234.91,341.03,94.746,77.369
0.28336,3708.5,4436.3,9.3621,27.099,42.599,2697.4,74.793,120.45,0.34832,80.424,50.569,2625.2,25.491,50.049,3098.9,23.238,66.094,233.93,339.64,94.511,77.429
0.28168,3708,4461.9,9.3181,26.867,42.446,2694.4,74.265,120.39,0.3471,80.19,49.224,2622.6,24.144,48.901,3096.2,22.755,66.08,233.86,339.24,94.572,76.932
0.23533,3716.5,4512.4,9.2669,27.333,42.487,2692.6,74.98,120.43,0.35465,80.056,50.041,2619.9,26.861,50.447,3094.2,23.134,66.026,235.53,339.25,94.601,77.232
0.23455,3748,4536.6,9.3541,27.54,42.194,2692.2,74.261,120.4,0.35918,80.164,51.838,2619.8,24.48,50.752,3092.1,23.556,65.991,235.44,339.59,94.386,77.277
0.27592,3713.3,4440.4,9.3293,26.351,41.993,2695.9,74.241,120.46,0.34006,80.384,49.992,2624.8,25.538,50.432,3090.4,23.902,66.008,237.57,341.03,94.715,77.373
0.27591,3712,4420.9,9.3739,27.338,42.842,2692.3,75.059,120.38,0.34117,80.464,50.598,2619.4,25.055,49.547,3093.6,22.561,66.066,235.46,339.46,94.107,77.515
0.28554,3695,4515.6,9.4348,26.311,42.472,2693.5,74.534,120.43,0.33126,80.33,49.829,2622.3,24.056,49.133,3090.3,23.764,66.109,234.89,340.54,94.633,76.846
0.28552,3682.2,4466,9.3507,27.564,42.334,2691,75.167,120.37,0.33687,80.227,49.199,2618.3,24.777,50.783,3091.5,22.981,66.039,236.82,339.75,94.462,77.356
0.27841,3685,4488.7,9.2435,26.461,42.653,2688.8,75.759,120.41,0.34639,80.205,51,2617.5,25.579,47.076,3091.5,23.483,66.087,242.68,339.11,94.526,77.349
0.27893,3661.6,4468.5,9.2687,26.304,42.707,2691.9,74.7,120.35,0.34645,80.447,51.527,2621.5,25.431,48.645,3092.2,22.736,66.207,242.52,340.12,94.592,77.81
0.2873,3638.4,4505.3,9.3821,26.736,42.121,2695.7,74.625,120.41,0.34909,80.545,50.057,2625,25.382,50.25,3092,22.474,66.321,243.53,340.48,94.493,77.569
0.28725,3650,4577.2,9.29,26.033,42.535,2693.5,75.237,120.36,0.34585,80.347,51.22,2621.3,26.036,53.052,3094.2,22.747,66.377,241.66,339.99,94.772,77.494
0.33154,3640,4514.8,9.286,26.833,42.252,2699.7,74.702,120.46,0.33145,80.593,50.353,2630,25.452,48.595,3094.6,22.51,66.405,240.71,341.12,94.5,78.03
0.33346,3661.8,4478.1,9.4488,25.987,42.551,2699.5,74.594,120.35,0.33149,80.602,50.548,2628.3,26.432,49.55,3099.1,22.327,66.475,241.73,341.02,94.67,77.543
0.28563,3647.3,4518.6,9.2847,27.682,42.008,2698.3,76.178,120.41,0.34239,80.46,49.591,2626,25.365,50.939,3098.3,22.144,66.477,243.95,340.81,94.442,77.656
0.28427,3645.3,4494.9,9.3625,26.223,42.326,2696.2,75.464,120.35,0.34767,80.357,50.16,2624.1,25.089,50.655,3097.3,22.302,66.449,241.75,341.27,94.594,77.345
0.27693,3617.1,4526.6,9.323,27.553,42.426,2696.1,74.766,120.4,0.35012,80.2,50.531,2622.5,23.653,48.955,3096.6,24.274,66.395,243.31,341.39,94.448,77.115
0.27443,3652.4,4495.9,9.2269,26.927,42.188,2696.2,75.349,120.35,0.35067,80.166,50.246,2623.7,25.671,48.711,3095.5,23.156,66.345,243.36,341.47,94.661,77.237
0.28146,3669.4,4446.7,9.309,26.491,42.874,2696.9,74.831,120.43,0.34349,80.259,49.153,2625.8,26.493,48.965,3096.5,22.596,66.341,241.94,341.73,94.472,77.568
0.28346,3715,4400.1,9.4404,27.407,42.105,2697.7,74.379,120.38,0.34263,80.287,47.764,2625.7,24.303,49.24,3095,22.421,66.331,242.02,341.9,94.393,77.332
0.25638,3656.3,4490.1,9.4381,26.364,42.051,2697.3,74.375,120.45,0.33067,80.151,48.057,2627.8,26.059,52.385,3090.2,22.753,66.323,244.05,343.37,94.674,77.098
0.25684,3684.3,4553.6,9.3108,26.516,42.6,2693.9,75.256,120.39,0.32958,80.007,49.189,2622.3,23.726,50.52,3092.3,22.801,66.259,242.91,341.96,94.322,77.381
0.23933,3665.1,4452.3,9.4489,27.584,42.183,2697.7,74.871,120.42,0.31003,80.329,49.472,2624.9,24.09,49.274,3094.3,24.148,66.294,245.77,342.18,94.678,77.581
0.24299,3663.9,4420.7,9.3399,26.475,42.217,2697.4,74.06,120.4,0.31248,80.31,51.205,2627,24.443,51.29,3093.2,22.793,66.336,244.84,342.92,94.263,77.448
0.24536,3677.4,4463.4,9.3926,27.434,42.426,2700.9,75.255,120.4,0.35048,80.574,50.024,2630.7,24.594,50.451,3093.8,23.149,66.359,241.73,342.86,94.567,77.792
0.24392,3662.2,4462.8,9.3589,25.988,42.495,2697.1,75.057,120.36,0.34866,80.395,50.454,2627.1,24.56,49.953,3093.4,22.122,66.408,242.71,342.87,94.592,77.24
0.23877,3685.9,4505,9.402,27.201,42.525,2692.7,75.621,120.38,0.33834,80.016,50.834,2620.9,25.787,48.994,3093.5,23.237,66.362,243.25,341.81,94.468,77.104
0.23876,3751.7,4490.9,9.3947,27.668,42.41,2697.1,74.482,120.42,0.3399,80.24,50.748,2625.2,25.317,49.84,3092.1,23.531,66.329,244.59,342.9,94.532,77.566
0.22393,3713,4508.2,9.321,26.783,42.757,2694.8,74.282,120.39,0.35359,80.453,50.471,2623,23.419,51.459,3096.1,22.468,66.366,242.84,341.01,94.169,77.941
0.21998,3698.6,4487.6,9.3642,27.07,42.558,2695.6,74.781,120.39,0.35628,80.48,49.572,2622.3,25.654,49.024,3094.5,23.719,66.427,243.43,341.43,94.556,77.347
0.26954,3637.4,4478.1,9.3908,27.71,42.103,2697,75.934,120.41,0.36009,80.519,50.839,2627,26.374,50.477,3091.5,22.714,66.486,248.33,342.25,94.461,77.564
0.27107,3683.2,4477.4,9.2507,26.384,42.511,2693.9,74.655,120.38,0.3576,80.35,49.605,2622.5,24.889,48.29,3092.9,22.891,66.599,250.71,341.65,94.511,77.194
0.25747,3642.6,4500.4,9.3951,27.71,42.178,2695.3,75.327,120.4,0.33295,80.275,51.173,2623.6,23.895,51.198,3091.4,23.014,66.624,249.33,342.35,94.589,77.366
0.25603,3633.4,4496.1,9.3496,26.48,42.63,2695.8,74.765,120.38,0.32948,80.227,49.169,2622.1,26.889,49.432,3095.5,21.792,66.634,250.47,341.54,94.752,77.358
0.23777,3605.5,4475.1,9.2295,26.673,42.156,2698.7,74.713,120.38,0.35892,80.355,52.107,2628.8,26.424,49.733,3091.6,22.545,66.636,251.08,343.02,94.69,77.554
0.2383,3588.9,4539.7,9.3419,27.396,42.172,2699.4,73.654,120.4,0.35563,80.299,49.978,2628.4,24.969,49.167,3091.1,22.486,66.629,252.04,342.85,94.889,77.476
0.22296,3660.1,4467.7,9.3617,26.011,42.553,2697,74.754,120.41,0.33008,80.213,49.653,2626.5,25.049,50.043,3093.2,22.525,66.631,250.24,342.14,94.613,77.743
0.22488,3643.5,4488.1,9.2977,26.321,42.088,2699,74.646,120.4,0.32884,80.253,50.269,2628.9,25.585,50.933,3092,22.642,66.634,248.7,343.23,94.718,77.275
0.29181,3691.8,4516.4,9.41,27.067,42.411,2697.8,74.761,120.4,0.34879,80.235,50.508,2625.6,23.686,50.692,3097.7,22.911,66.603,250.55,341.63,94.59,77.692
0.2933,3685.3,4517.3,9.3969,27.263,42.424,2700,75.409,120.46,0.34839,80.307,48.895,2627.5,23.956,51.603,3098.6,22.861,66.618,251.37,342.14,94.255,77.529
