F1,F2,F3,F4,F5,F6,P1,L1,T1,F7,T2,L2,P2,F8,L3,P3,F9,T3,F10,C1,T4,T5
0.29764,3635.1,4496.8,9.3377,26.628,42.229,2714.8,74.836,120.38,0.32529,79.861,48.984,2644.2,25.748,50.722,3110.7,22.43,65.272,239.28,342.31,94.608,77.128
0.27417,3675.2,4516.6,9.239,26.539,42.263,2713.8,74.974,120.4,0.33786,79.807,50.359,2642.8,25.228,51.506,3109.5,23.223,65.254,237.91,342.68,94.567,77.622
0.27397,3670.6,4553.4,9.277,26.763,42.544,2713.6,75.166,120.41,0.33711,79.851,51.689,2642.2,24.752,50.444,3109.8,22.331,65.296,237.75,342.67,94.511,76.992
0.24971,3688,4599.8,9.2988,27.174,42.146,2712,75.648,120.4,0.32986,79.739,50.009,2640.8,25.704,51.197,3106.7,23.478,65.277,241.56,342.97,94.58,77.011
0.24911,3652.6,4574.1,9.3536,26.709,42.702,2711.3,74.615,120.42,0.33235,79.777,49.192,2639.9,24.315,51.692,3107.5,22.723,65.195,241.13,342.73,94.664,77.521
0.24025,3728,4541,9.2491,26.742,42.375,2713.1,74.706,120.41,0.34362,80.072,48.305,2642.9,23.466,49.678,3108.5,23.333,65.205,241.01,342.21,94.491,77.49
0.24204,3701.6,4557.3,9.2776,26.815,42.445,2711.2,75.538,120.41,0.34371,80.137,49.604,2640.8,25.618,49.321,3109.2,23.069,65.241,241.36,341.59,94.446,77.35
0.28299,3636.3,4546.1,9.2993,27.121,42.451,2709.4,75.165,120.4,0.35388,79.931,50.748,2638.2,23.911,50.146,3105.3,23.014,65.19,242.41,342.23,94.594,76.806
0.28417,3646.1,4544.1,9.236,26.393,42.197,2707.1,75.572,120.38,0.35364,79.809,49.899,2635.8,25.442,49.323,3103.8,23.14,65.099,241.75,342.26,94.617,76.785
0.22287,3613.3,4564.3,9.1925,26.877,42.175,2705.8,74.723,120.38,0.34344,79.848,49.242,2634.3,24.099,49.812,3101.7,22.081,65.026,243.08,341.76,94.815,77.408
0.22042,3603,4538.8,9.3072,26.857,42.287,2705.2,74.713,120.39,0.34112,79.846,50.517,2634.3,24.015,48.786,3101.5,23.04,64.96,245.71,342.39,94.822,77.137
0.24063,3704.8,4505.2,9.3633,26.858,42.213,2706.5,75.187,120.41,0.35025,79.963,48.121,2635.8,24.13,49.887,3104,22.822,64.906,244.68,341.61,94.787,77.42
0.23916,3698.9,4543,9.3376,26.939,42.153,2705.9,75.553,120.44,0.35189,80.045,48.484,2634.5,26.745,48.779,3103.1,22.498,64.882,247.62,341.13,94.532,77.096
0.26712,3644.1,4579.7,9.1436,26.642,42.332,2706.3,75.404,120.42,0.32318,80.006,50.757,2634.3,25.793,50.497,3102.5,22.43,64.843,248.25,341.08,94.633,77.206
0.26786,3661.9,4575.2,9.2994,26.857,42.225,2706.4,75.936,120.42,0.32168,80.092,48.864,2634.9,24.808,51.605,3102.7,21.914,64.819,247.25,341.22,94.642,77.229
0.23487,3708.3,4518.4,9.3908,26.727,42.646,2704.2,75.432,120.4,0.32522,80.011,49.612,2632.8,23.594,48.047,3102,22.104,64.771,247.83,340.84,94.541,77.217
0.23482,3718.9,4503.3,9.2717,26.833,42.721,2703.2,75.706,120.42,0.32666,80.099,50.12,2632.1,26.167,50.812,3102,23.609,64.74,248.12,340.61,94.521,77.309
0.26541,3631.9,4531.9,9.3385,27.325,42.33,2702,75.707,120.39,0.33938,80.188,51.328,2630.4,24.562,49.903,3100.7,23.992,64.749,247.69,340.2,94.559,77.059
0.26545,3668.7,4551,9.2604,26.89,42.092,2702.6,74.618,120.38,0.34295,80.217,49.796,2631.8,26.035,53.126,3099.8,23.076,64.751,250.75,340.71,94.736,77.448
0.23363,3655.3,4546.5,9.3357,27.242,42.523,2702.4,75.158,120.4,0.33235,80.277,50.177,2630.8,25.836,48.045,3100.1,23.458,64.782,253.15,340.14,94.629,77.096
0.23288,3647,4529.9,9.2837,26.815,42.488,2701.5,74.92,120.4,0.33284,80.115,52.057,2630,23.909,47.82,3097.9,22.664,64.748,252.92,340.01,94.736,77.148
0.31399,3671.9,4497.8,9.2517,26.957,42.334,2701.8,75.358,120.4,0.32818,80.085,50.095,2629.2,24.596,49.559,3098.5,21.987,64.75,252.19,340.28,94.682,76.891
0.31569,3654.9,4511.8,9.31,26.831,42.61,2699.5,74.892,120.38,0.32906,79.801,48.749,2626.6,26.652,49.296,3097.5,23.351,64.696,255.66,340.29,94.757,76.88
0.26186,3684.6,4518.1,9.3799,26.794,42.251,2700.4,74.746,120.41,0.32539,79.943,49.439,2628.7,25.156,50.815,3097.4,22.795,64.707,254,340.74,94.632,77.36
0.25768,3679.4,4537.9,9.3984,27.103,41.799,2700.9,75.571,120.44,0.3271,80.122,48.279,2629.5,26.583,52.844,3098.7,23.053,64.821,254.47,340.28,94.46,77.322
0.2741,3686.1,4494.9,9.4004,26.981,42.362,2701,75.005,120.4,0.34572,80.372,47.425,2628.9,25.432,50.144,3101.3,23.442,65.013,250.55,339.87,94.568,77.621
0.2748,3675.2,4530.7,9.2753,26.708,42.632,2699.6,74.558,120.41,0.34365,80.323,49.873,2627.9,25.342,49.821,3098.8,23.5,65.208,253.58,340.1,94.475,77.051
0.26861,3594.2,4570.4,9.3346,27.139,42.665,2698.8,75.609,120.39,0.34071,80.262,49.435,2627.3,25.257,49.282,3097,23.813,65.391,253.71,339.71,94.734,77.158
0.26877,3633.7,4484.9,9.3682,26.528,42.143,2697.2,74.557,120.36,0.34022,80.074,51.805,2625.7,25.124,49.754,3096,22.448,65.552,255.25,340.03,94.694,76.787
0.26634,3662.1,4512.6,9.3227,26.696,42.003,2697.6,75.25,120.41,0.34223,79.978,50.605,2625.5,26.063,49.807,3094.6,23.196,65.703,251.83,340.53,94.844,77.18
0.26588,3665.4,4497,9.3374,26.958,42.336,2698.5,75.711,120.41,0.33792,80.162,49.643,2626.5,25.826,49.897,3096.5,22.687,65.906,254.25,340.32,94.715,77.587
0.28376,3630.6,4514,9.2129,26.889,42.443,2702,74.081,120.41,0.33441,80.412,51.551,2631.7,25.257,49.509,3100.1,23.837,66.183,253.48,340.88,94.671,77.676
0.28189,3619.9,4555.8,9.3969,26.874,42.196,2702.9,76.119,120.41,0.33063,80.463,48.945,2631.1,23.666,49.621,3101.5,22.705,66.509,253.28,340.37,94.53,77.594
0.26676,3729,4547.2,9.2062,27.209,41.948,2701.1,74.066,120.41,0.32451,80.285,49.593,2629.5,25.806,49.937,3102.7,22.02,66.76,257.31,340.43,94.531,77.252
0.26548,3684.5,4546.2,9.1706,26.986,42.364,2700.7,74.729,120.43,0.32449,80.185,49.583,2628.8,25.386,49.946,3100.2,22.823,66.962,254.63,340.41,94.445,77.235
0.27319,3634.4,4512,9.3354,26.808,42.473,2699.8,75.408,120.4,0.3421,80.215,50.059,2629.3,24.688,49.959,3098.6,23,67.199,254.71,340.9,94.556,77.404
0.27267,3650.9,4533.7,9.3719,27.143,42.604,2699.9,75.161,120.4,0.34192,80.268,50.952,2628.3,23.435,52.07,3098.5,23.867,67.422,254.98,340.37,94.538,77.349
0.2683,3713.1,4505.5,9.4115,26.996,42.445,2699.6,75.301,120.41,0.34157,80.298,50.09,2628.2,24.364,48.065,3099.4,22.203,67.638,257.13,340.5,94.535,77.346
0.26924,3742,4496.2,9.3923,26.732,42.373,2696.4,74.869,120.43,0.3427,80.24,49.714,2624.6,24.979,49.645,3098.5,22.613,67.812,256.67,339.7,94.377,77.307
0.29179,3644.6,4599.6,9.2191,27.07,42.102,2697.1,75.174,120.37,0.34126,80.229,50.321,2625.2,26.469,50.35,3096.8,22.494,67.933,254.76,340.23,94.651,77.54
0.29355,3602.9,4535.9,9.2849,26.623,42.405,2699.8,75.231,120.39,0.34201,80.534,51.021,2628.9,25.668,49.567,3098.7,22.76,68.058,255.79,340.32,94.63,77.701
0.30447,3654.7,4581.7,9.2603,26.849,42.275,2701.2,75.366,120.39,0.33295,80.47,47.033,2630.4,25.474,48.744,3100.4,22.417,68.193,253.25,340.35,94.589,77.095
0.30579,3642.4,4545.9,9.2727,26.964,42.181,2698.3,75.379,120.38,0.33355,80.021,50.037,2626.2,24.171,48.257,3098,22.924,68.194,255.18,340.44,94.714,77.08
0.33425,3620.8,4533.6,9.3053,27.13,42.546,2700.1,75.601,120.38,0.35315,80.145,48.34,2628.9,25.211,48.107,3097.5,22.866,68.172,255.27,341.33,94.611,77.469
0.33407,3608.3,4515,9.3429,26.884,41.99,2701.3,75.637,120.42,0.34803,80.196,49.577,2629.6,24.577,50.141,3098.1,24.192,68.205,256.81,341.31,94.768,77.394
0.26999,3675.3,4502.7,9.2632,26.736,42.147,2702.6,75.028,120.4,0.35488,80.504,50.624,2631.7,25.857,50.354,3098.2,22.719,68.287,256.17,341.64,94.509,77.586
0.27209,3615.8,4483.5,9.2622,27,42.397,2699.7,75.676,120.42,0.35552,80.435,50.401,2628.8,24.784,49.033,3097.4,23.193,68.42,258.45,341.49,94.707,77.452
0.30133,3688.8,4477.7,9.2412,26.959,42.462,2697.3,74.961,120.37,0.34506,80.285,49.761,2625.5,25.646,51.61,3094.9,21.99,68.488,258.04,341.28,94.474,77.166
0.30222,3680.4,4456.5,9.1192,26.759,42.569,2693,75.683,120.4,0.34487,80.072,50.195,2620.2,23.776,49.007,3091.4,23.629,68.471,257.23,341.13,94.582,76.907
0.28423,3683.9,4489.7,9.1582,26.686,42.575,2689,75.075,120.4,0.35567,79.897,50.455,2617.3,24.592,49.774,3086,23.647,68.388,256.26,340.96,94.586,77.068
0.28337,3656.9,4467.3,9.2687,26.869,42.456,2688.8,74.496,120.38,0.36039,80.129,49.602,2617.2,24.128,50.323,3085.4,21.83,68.358,256.12,341.41,94.689,77.441
0.25925,3638.5,4522.9,9.2159,26.648,42.553,2687.1,75.877,120.42,0.34354,80.182,48.718,2616.1,27.087,50.464,3083.7,23.287,68.397,253.97,341.22,94.676,77.14
0.2595,3625.5,4502,9.4121,26.619,42.324,2687.8,75.082,120.4,0.346,80.265,49.979,2616.2,24.754,49.563,3083.9,22.522,68.444,254.44,341.42,94.707,77.411
0.24638,3688.7,4514.1,9.2913,26.88,42.393,2685.9,75.555,120.42,0.35921,80.288,48.805,2614.5,26.038,49.184,3085,23.744,68.46,252.58,340.55,94.66,77.288
0.24642,3667.6,4489.3,9.25,27.055,42.51,2686.3,75.107,120.37,0.36071,80.409,49.932,2615.1,27.659,50.86,3085.1,24.422,68.493,247.08,340.21,94.711,77.374
0.23868,3621.3,4490,9.2865,27.207,42.168,2687.4,73.66,120.41,0.34851,80.686,50.799,2615.6,25.291,50.755,3084.5,22.888,68.535,247.2,340.34,94.443,77.39
0.23967,3660.5,4438.8,9.3022,26.754,42.361,2685.5,75.494,120.38,0.34595,80.644,49.631,2614.5,26.624,49.538,3082.6,23.172,68.588,244.07,340.25,94.748,77.14
0.25418,3675,4524.2,9.1686,26.551,42.408,2685,76.037,120.39,0.36276,80.665,49.862,2614,23.813,48.674,3082.9,22.946,68.562,245.82,339.9,94.576,77.561
0.25262,3675.4,4561.1,9.3534,27.193,42.337,2680.6,74.971,120.38,0.36407,80.363,49.37,2608.5,26.542,49.937,3081.2,21.754,68.549,245.63,339.44,94.767,77.053
0.30314,3604.9,4513.7,9.2962,26.47,42.352,2679.9,75.339,120.39,0.36056,80.349,49.916,2607.8,26.332,49.644,3080,23.516,68.446,240.82,339.46,94.747,77.242
0.30241,3629,4489.4,9.217,26.921,42.429,2681.8,74.709,120.38,0.36016,80.492,50.827,2609.6,26.484,51.085,3080.7,23.151,68.378,240.52,339.91,94.831,77.553
0.24773,3664.1,4469.8,9.2421,26.89,42.449,2682.7,75.146,120.4,0.36457,80.711,50.155,2611.3,24.781,48.578,3081.4,22.449,68.37,239.55,339.77,94.569,77.671
0.24622,3693.9,4440,9.2851,27.272,42.314,2679.2,74.722,120.41,0.36942,80.562,49.199,2607.8,25.333,49.058,3079.9,22.744,68.251,238.45,339.38,94.769,77.498
0.27525,3628,4479.4,9.3806,27.191,42.125,2679.7,76.301,120.41,0.35493,80.55,51.465,2607.9,25.89,47.575,3078.7,22.416,68.1,238.98,339.82,94.681,77.377
0.27548,3602.1,4460.6,9.4399,26.786,41.838,2682.3,73.77,120.38,0.35467,80.724,49.489,2610.3,23.085,50.099,3079.8,22.811,67.877,240.32,339.87,94.974,78.036
0.28238,3656,4423.3,9.2199,26.899,42.418,2683.3,74.928,120.39,0.35754,80.82,50.949,2611.4,24.433,50.967,3081.6,23.197,67.721,238.61,339.61,94.559,77.557
0.28296,3626.6,4417.9,9.4879,26.947,42.61,2683.3,75.211,120.42,0.35452,80.752,50.043,2611.5,25.327,50.13,3082.1,22.336,67.493,240.94,340.33,94.768,77.426
0.30839,3634.4,4446.3,9.3634,26.573,41.921,2685.1,75.212,120.4,0.33134,80.731,48.574,2613.3,26.712,50.569,3082,22.22,67.209,241.75,340.61,94.605,77.298
0.30492,3681.6,4483.3,9.3853,26.782,42.066,2682.7,74.968,120.42,0.33849,80.297,50.219,2610.5,24.875,50.734,3081.6,23.165,66.861,240.54,340.61,94.82,77.051
0.26726,3663,4460.3,9.3188,26.568,42.715,2684.7,74.606,120.4,0.34717,80.408,49.024,2613.2,25.439,48.98,3081.7,23.329,66.509,239.7,341.32,94.801,77.466
0.26519,3639,4482.3,9.3672,26.867,42.545,2685.6,74.12,120.4,0.3474,80.421,50.058,2615,26.018,50.287,3082.5,22.741,66.23,239.35,341.9,94.703,77.191
0.26786,3696.5,4533.8,9.3318,27.234,41.559,2688.1,74.168,120.41,0.35267,80.413,50.184,2616.7,24.572,49.845,3083.9,23.287,66.012,239.87,341.75,94.671,77.681
0.26546,3675.3,4511.3,9.3794,26.941,42.44,2690,73.419,120.41,0.35334,80.567,50.889,2618.3,24.868,50.513,3087.4,22.516,65.892,238.76,342,94.482,77.923
0.24811,3627.3,4482.4,9.3748,27.178,42.272,2691,74.796,120.43,0.36152,80.725,49.495,2620,24.575,50.791,3087.5,23.056,65.852,235.76,341.95,94.54,77.868
0.24691,3613.6,4459.7,9.4471,26.928,42.335,2691.7,74.532,120.42,0.35916,80.651,49.802,2620.9,26.366,49.284,3087,22.277,65.871,233.8,342.45,94.696,77.216
0.21442,3616.3,4466.4,9.4544,26.735,42.648,2689.1,73.876,120.37,0.3618,80.359,50.302,2617.7,24.937,50.548,3085.6,23.622,65.825,232.99,342.7,94.737,77.609
0.21516,3639.3,4463.3,9.5485,27.008,42.058,2690.9,74.347,120.4,0.36482,80.402,50.663,2619.3,26.534,50.952,3086.4,21.688,65.833,230.33,342.48,94.791,77.438
0.25559,3673.1,4503,9.3995,26.812,42.532,2692.9,74.278,120.41,0.35833,80.316,51.371,2622.4,25.461,48.222,3089.1,22.932,65.921,228.59,343.21,94.625,77.556
0.25737,3670.8,4452.9,9.4709,26.625,42.545,2696.4,73.983,120.42,0.36141,80.431,51.581,2624.7,24.216,49.45,3091.7,23.122,65.962,228.03,343.42,94.581,78.016
0.22998,3692.5,4438.9,9.5161,26.262,42.213,2699.7,75.267,120.42,0.34377,80.708,49.764,2629.1,24.442,49.561,3093.7,23.593,66.169,227.56,344.17,94.381,77.936
0.23102,3654.9,4429.4,9.5148,26.685,42.381,2699.7,74.258,120.43,0.34798,80.643,49.825,2629.3,25.274,50.634,3094.4,22.35,66.358,222.31,343.97,94.402,77.481
0.2355,3653.7,4472.4,9.4905,26.894,42.663,2700,74.544,120.37,0.33372,80.493,49.507,2629.2,26.301,50.163,3094.2,23.262,66.487,219.29,344.26,94.477,77.574
0.23704,3646.9,4465.3,9.5316,26.496,42.469,2701,73.871,120.41,0.33459,80.419,49.01,2630.5,25.705,49.365,3096.1,23.633,66.61,218.76,344.54,94.66,77.497
0.18732,3652.6,4477.7,9.4961,26.643,42.198,2701.8,75.22,120.38,0.33891,80.287,51.171,2631,23.665,49.507,3095.2,22.941,66.681,216.05,345.25,94.502,77.304
0.18793,3648.2,4483.3,9.491,26.715,42.198,2701.1,74.465,120.4,0.34417,80.072,49.16,2631.3,24.201,49.352,3094.8,23.171,66.656,216.98,344.9,94.618,77.172
0.18468,3664.5,4500.4,9.5578,26.9,42.61,2702.1,74.496,120.41,0.35645,79.909,49.397,2630.5,25.044,49.243,3095.4,22.864,66.635,214.02,345.13,94.53,77.285
0.18361,3652.6,4520.1,9.4671,27.126,42.396,2705.7,74.419,120.4,0.35776,80.116,50.095,2635,25.441,49.786,3098.5,23.522,66.611,213,345.4,94.66,77.758
0.20397,3676.8,4611,9.3911,27.061,42.283,2712.4,74.873,120.41,0.32538,80.368,50.992,2642.7,24.074,50.982,3105,23.092,66.636,210.05,345.68,94.319,78.045
0.20208,3696.7,4610,9.5648,27.219,42.722,2713.9,74.605,120.45,0.3245,80.422,51.789,2644.1,24.861,47.754,3108.7,22.478,66.699,214.14,345.12,94.274,77.686
