F1,F2,F3,F4,F5,F6,P1,L1,T1,F7,T2,L2,P2,F8,L3,P3,F9,T3,F10,C1,T4,T5
0.16714,3628.4,4394.2,9.8554,26.862,42.487,2711.3,72.92,120.36,0.34012,80.157,48.549,2641.3,24.904,50.973,3099.5,24.087,66.194,238.24,351.42,94.353,77.971
0.1677,3612.6,4420.1,9.8891,27.011,42.053,2721.7,73.972,120.43,0.34595,80.365,51.933,2653.8,25.138,50.78,3107.1,23.632,66.076,235.55,351.99,94.493,78.529
0.14082,3629.5,4504,9.9016,27.347,42.396,2727.6,73.042,120.37,0.37166,80.509,49.418,2659.2,24.557,49.826,3114.1,23.474,66.072,234.2,352.98,94.172,78.754
0.13898,3625,4489.8,9.7802,26.623,42.553,2733.5,73.088,120.43,0.37114,80.374,50.029,2665.2,24.111,53.383,3118.9,23.425,66.021,229.08,353.39,94.351,78.119
0.10247,3614.9,4497.6,9.9531,26.747,42.536,2737.3,73.633,120.37,0.3335,80.114,49.989,2668.2,25.517,49.294,3122.4,22.483,65.92,232.15,353.66,94.178,78.118
0.10234,3637.9,4443.3,9.94,26.998,42.676,2740.9,74.233,120.39,0.33423,79.796,50.161,2672.4,23.812,49.525,3126.1,22.854,65.769,227.59,354.5,94.355,77.905
0.10073,3678.6,4476.2,9.8,26.811,42.527,2747.6,73.189,120.41,0.31213,79.737,50.686,2679.6,25.999,48.135,3131.2,22.655,65.602,228.2,354.86,94.244,78.208
0.1001,3709.7,4477.3,9.8256,26.938,42.502,2753.3,73.262,120.42,0.31802,79.679,49.883,2685.4,26.415,49.486,3136.2,22.931,65.49,227.34,355.47,94.032,77.872
0.12113,3670.8,4500.5,9.8275,26.736,42.97,2756.9,74.97,120.39,0.33384,79.536,47.257,2688.1,23.819,49.745,3140.1,22.278,65.335,224.31,355.21,94.159,78.178
0.12339,3648.4,4525.9,9.8932,26.793,42.601,2760.5,72.881,120.4,0.33524,79.349,50.51,2692.4,23.847,49.482,3143.3,22.601,65.198,221.13,356,94.134,77.613
0.099442,3696.2,4539.9,9.8518,26.903,42.421,2764.1,73.508,120.37,0.30785,79.243,50.278,2697,26.129,49.67,3147.2,22.705,65.042,218.39,355.82,94.085,77.797
0.099414,3651,4586.1,9.7244,26.911,42.148,2769.7,74.527,120.43,0.3066,79.215,50.961,2702.4,23.635,49.831,3151.4,23.014,64.887,216.52,355.88,94.147,77.75
0.076808,3685.9,4571.6,9.7178,27.074,42.558,2773.2,74.97,120.39,0.30025,79.139,50.337,2706.2,23.892,50.247,3154.5,23.266,64.728,211.41,355.91,94.026,77.849
0.079684,3673.9,4565.4,9.7971,26.729,42.206,2777.1,74.714,120.37,0.2994,78.926,50.07,2709.2,24.685,48.594,3156.2,22.449,64.551,209.54,356.15,94.268,77.343
0.040714,3755.8,4598.1,9.7439,27.044,42.619,2778.7,74.396,120.42,0.29965,78.619,50.17,2711.3,21.6,50.952,3158,23.57,64.361,206.26,356.3,94.18,77.314
0.041575,3755.8,4599.3,9.6036,26.967,42.305,2781.1,74.801,120.41,0.29825,78.637,52.947,2714.5,25.319,49.977,3161.3,22.693,64.14,203.01,355.94,94.091,77.641
0.047387,3644,4616.6,9.6178,26.915,42.229,2782.8,74.57,120.38,0.28573,78.577,48.327,2715.5,24.783,49.942,3162.1,23.042,63.968,198.76,355.64,94.225,77.237
0.047009,3672.8,4539.5,9.7217,27.133,42.242,2783.9,74.96,120.39,0.28474,78.486,51.273,2716.5,26.465,50.315,3163.9,21.918,63.8,194.85,355.31,94.178,77.439
0.022717,3723.4,4644.1,9.6732,26.808,42.163,2788.3,75.159,120.41,0.2982,78.781,49.629,2721.9,25.124,48.032,3167.2,23.99,63.652,190.65,354.18,94.189,77.851
0.023609,3741.5,4645.5,9.6832,26.905,42.514,2788.7,75.494,120.44,0.29764,78.81,48.576,2721.3,25.206,48.672,3169.3,22.784,63.564,188.02,353.92,94.112,77.441
0.081335,3636.7,4637.6,9.6666,27.019,42.468,2787.5,75.297,120.4,0.26891,78.538,51.333,2719.5,23.208,50.038,3169.7,22.484,63.419,181.87,353.73,94.246,77.095
0.07891,3639.2,4624.8,9.5118,27.206,42.022,2787.3,76.327,120.4,0.26936,78.329,48.987,2721.4,24.083,49.915,3167.2,22.2,63.208,178.42,353.24,94.322,76.76
0.066691,3705.6,4588.5,9.5682,26.668,42.208,2785.5,76.093,120.34,0.29609,78.101,50.719,2717.4,23.067,49.66,3166.4,22.561,62.943,172.74,352.92,94.464,76.836
0.067637,3667.3,4625.6,9.4378,26.721,42.161,2785.6,76.624,120.42,0.29164,78.177,48.329,2717.7,24.664,50.45,3166.9,21.791,62.692,170.07,352.04,94.451,77.011
0.061917,3631.6,4715.3,9.3693,26.22,41.879,2784.9,76.56,120.37,0.28624,78.06,49.947,2717.1,23.563,50.115,3166.4,22.438,62.481,166.99,351.65,94.624,76.824
0.063629,3672.6,4730.9,9.4061,27.189,41.977,2787.9,77.058,120.41,0.28636,78.353,50.217,2720.4,25.345,49.404,3168.2,21.58,62.319,160.74,350.55,94.466,77.307
0.063855,3700.7,4699.2,9.5862,27.107,42.25,2788.2,75.27,120.36,0.26985,78.432,49.345,2720.3,25.865,50.425,3170.4,21.604,62.199,156.23,350.03,94.599,76.927
0.065083,3694.7,4662.3,9.2978,27.154,42.576,2785.8,75.741,120.4,0.27307,78.358,49.275,2717.9,25.226,50.693,3171,22.28,62.036,152.3,349,94.516,77.129
0.059159,3727,4680.7,9.2447,27.041,42.04,2785.4,76.174,120.39,0.26183,78.519,50.337,2717.1,25.232,50.079,3170.8,22.156,61.922,147.54,348.44,94.521,77.053
0.058571,3743.4,4677.8,9.1988,26.902,41.936,2780.2,77.281,120.41,0.26042,78.381,50.607,2711.8,23.259,50.262,3168.1,22.432,61.809,144.68,347.67,94.46,76.4
0.099294,3688.7,4678.8,9.1946,26.971,41.908,2776,76.924,120.39,0.28358,78.255,49.873,2706.5,26.007,51.607,3163.8,22.513,61.626,139.02,346.15,94.644,76.727
0.097492,3688.5,4701.3,9.2747,26.88,41.965,2773.3,77.142,120.39,0.28095,78.416,49.513,2703.9,23.832,50.169,3162.1,23.704,61.435,133.86,345.42,94.673,76.657
0.090649,3719.3,4643.5,9.2326,26.749,41.698,2770.7,76.897,120.39,0.27299,78.551,50.508,2700.7,23.408,50.258,3159.3,23.386,61.326,132.29,344.32,94.645,76.73
0.088909,3688.7,4597,9.0839,27.04,42.114,2767,76.721,120.42,0.27159,78.651,49.899,2696.8,24.625,49.334,3156.8,21.615,61.204,129.65,343.07,94.635,76.572
0.12556,3654.2,4622,9.0692,26.965,42.391,2761.7,77.106,120.37,0.28653,78.624,48.841,2691,23.932,48.99,3153.6,22.879,61.142,128.07,342.38,94.887,76.365
0.12552,3662.4,4622.6,9.1188,26.615,42.285,2759.1,77.426,120.37,0.28742,78.692,49.098,2688.6,25.134,49.332,3151.6,22.375,61.036,122.87,341.11,94.989,76.475
0.17768,3636.3,4639.2,9.124,26.615,41.937,2756.6,76.477,120.37,0.28413,78.779,51.534,2686.2,23.781,50.02,3151.5,22.294,60.923,120.55,340.17,94.932,76.532
0.17946,3664.9,4668.9,9.0628,26.699,41.746,2755.4,75.918,120.39,0.2862,78.896,52.06,2685.2,24.266,52.041,3149.3,22.581,60.847,117.72,339.34,95.177,76.696
0.17226,3591.9,4621,9.0198,26.936,42.114,2753.2,76.92,120.35,0.2696,78.974,49.442,2682.2,24.307,50.167,3149.2,23.342,60.803,114.56,338.29,95.161,76.418
0.174,3568.6,4630.2,9.0288,26.919,41.988,2750.3,75.732,120.4,0.27056,78.909,50.35,2678.7,25.297,50.853,3146.6,22.291,60.726,113.08,337.85,95.301,76.428
0.24175,3649.7,4614.1,8.8613,26.857,42.256,2749.4,76.748,120.38,0.2868,78.985,49.217,2678.2,22.928,49.789,3146.8,22.664,60.671,110.01,337.09,95.185,76.505
0.24193,3643.5,4650.2,9.0678,27.001,41.985,2748.7,77.479,120.43,0.28365,79.149,49.716,2676.8,23.797,49.761,3146.3,23.215,60.621,106.26,336.12,95.066,76.652
0.24084,3664.8,4633.3,9.0922,26.583,42.106,2744.5,76.384,120.41,0.27426,79.136,49.997,2671.9,25.018,50.21,3144.1,22.806,60.584,113.4,335.09,95.174,76.012
0.24133,3714.5,4637.1,8.9416,26.744,42.293,2738.7,76.53,120.45,0.26928,79.047,51.581,2666.8,25.129,50.665,3140,22.786,60.579,113.73,334.57,94.945,76.396
0.29629,3690.7,4556.1,8.8768,26.712,42.121,2735,76.624,120.39,0.28326,79.001,50.171,2662,25.225,50.032,3137.6,22.103,60.549,114.51,334.11,95.24,76.313
0.29765,3617.3,4585.7,8.8309,26.847,42.074,2732.2,77.124,120.42,0.28605,78.999,49.671,2658.8,26.244,49.746,3133.9,22.892,60.569,112.76,333.37,95.141,76.255
0.33266,3648.1,4591.7,8.9525,26.894,42.255,2732.9,76.175,120.4,0.26571,79.37,48.509,2660.1,25.325,51.802,3133.7,23.246,60.625,115.23,333.15,95.117,76.792
0.33213,3684.6,4536.9,8.962,27.081,41.906,2731.3,76.046,120.42,0.2691,79.625,50.356,2658.5,24.766,50.682,3135.6,22.385,60.769,120.34,332.37,94.971,76.461
0.3621,3633.9,4593.8,8.8702,26.976,42.134,2727.6,76.657,120.4,0.29764,79.605,50.833,2654.4,25.444,50.204,3132.7,23.586,60.97,121.57,331.62,95.093,76.607
0.36291,3599,4577.4,8.8766,26.752,42.149,2724.8,76.368,120.4,0.29216,79.526,50.376,2650.2,25.11,49.436,3129,21.931,61.107,124.47,331.43,95.18,76.338
0.35533,3593.7,4527.3,8.964,26.535,41.952,2721.2,76.829,120.4,0.29908,79.5,49.933,2648.2,25.253,49.943,3124.9,22.265,61.161,126.73,331.64,95.193,76.576
0.35361,3603.8,4499,8.8356,26.537,41.78,2719.8,76.031,120.39,0.30025,79.672,51.31,2647,25.714,53.389,3124,22.428,61.295,129.81,331.07,95.165,76.596
0.3961,3648.2,4586.1,8.9366,26.864,42.095,2717.1,75.682,120.38,0.29149,79.642,50.211,2643,25.178,49.382,3123,22.443,61.479,136.42,330.61,95.214,76.516
0.39809,3625,4555.9,8.9067,26.743,42.064,2716.2,76.006,120.41,0.29044,79.762,49.087,2643,25.077,50.539,3121.8,23.264,61.683,144.69,330.73,95.057,76.729
0.37944,3718.2,4471.2,8.8757,27.008,42.396,2712.4,75.876,120.43,0.30317,79.743,51.551,2638.5,25.681,50.02,3120.1,21.92,61.892,147.43,330.29,95.032,76.539
0.38323,3694.9,4466.4,8.9636,26.48,42.025,2708.5,76.638,120.42,0.30314,79.83,48.88,2634.5,25.555,51.109,3116.8,22.985,62.111,151.97,329.62,94.838,76.515
0.40572,3625.8,4423.3,8.864,26.505,41.97,2705.5,75.561,120.42,0.3043,79.959,50.639,2631.9,27.44,48.597,3110.5,22.93,62.298,157.75,330.47,95.057,76.43
0.40908,3628,4465.6,8.9079,26.64,42.204,2700.5,75.423,120.37,0.30308,79.941,50.477,2626.1,24.787,48.216,3107.4,22.628,62.595,165.37,329.88,95.095,76.354
0.4749,3642,4553.7,8.9947,27.016,42.053,2698.5,75.711,120.43,0.3141,79.941,48.408,2624.1,25.121,50.523,3106.7,22.011,62.843,173.82,329.52,94.956,76.73
0.47422,3649.5,4513.5,9.0245,26.785,42.307,2696.1,76.159,120.41,0.31435,79.935,49.947,2621.3,25.057,51.633,3105.4,23.285,63.111,181.5,328.79,94.917,76.553
0.47709,3604.9,4438.1,9.1809,26.971,42.2,2695.7,75.037,120.42,0.31404,80.152,49.415,2621.4,25.128,50.586,3103.5,23.099,63.401,186.12,329.91,95.101,76.994
0.47846,3579.6,4471.3,8.809,27.1,42.642,2693,76.143,120.39,0.31439,80.145,49.456,2619.2,24.05,50.331,3101.5,23.625,63.694,190.87,329.9,94.837,76.84
0.45627,3686,4463.1,9.0268,27.182,42.039,2694.7,75.309,120.45,0.30827,80.404,50.083,2621.1,26.075,52.143,3100.4,22.988,64.007,201.07,331.42,94.973,77.157
0.45582,3681.6,4461.3,8.9283,26.948,42.216,2690.6,75.584,120.39,0.3123,80.441,50.98,2616.7,25.366,51.228,3099.2,22.929,64.371,207.93,330.81,94.792,76.555
0.43438,3618.6,4430.8,9.0278,26.94,42.223,2684.3,76.061,120.39,0.32947,80.17,51.26,2610.5,26.686,50.24,3092,21.996,64.63,214.58,330.77,94.861,76.401
0.4333,3646.1,4441,9.0739,27.11,42.384,2681.8,74.95,120.4,0.33004,80.154,50.259,2609.1,26.488,50.264,3088.3,22.073,64.867,219.5,331.4,94.958,76.774
0.4707,3618,4439.7,8.9104,26.915,42.337,2680.8,74.788,120.38,0.33332,80.246,48.66,2607.2,26.526,50.515,3085.8,23.238,65.113,229.5,332.1,94.938,76.889
0.47064,3573.4,4414.1,9.0268,26.691,42.188,2679.8,75.179,120.41,0.33623,80.315,49.796,2607,24.929,52.126,3085.3,23.753,65.409,234.81,332.41,95.095,76.937
0.43694,3653.7,4373.3,9.1389,26.692,41.998,2679.7,75.74,120.4,0.34185,80.457,49.965,2606,25.112,52.384,3085.6,23.345,65.729,246.16,332.18,94.78,77.04
0.43738,3652.3,4385.8,9.0182,26.762,42.476,2679.2,74.716,120.42,0.34316,80.633,50.33,2605.2,25.033,51.525,3084.3,23.309,66.084,251.48,333.01,94.915,77.278
0.43209,3620.5,4404.3,9.2974,27.033,42.396,2677,75.284,120.43,0.35522,80.598,48.636,2603.8,27.34,52.052,3081.8,22.739,66.439,257.38,333.05,94.863,77.192
0.43175,3608.8,4413.6,9.1976,27.042,42.831,2674.9,75.297,120.39,0.35857,80.506,48.14,2601.2,25.663,50.315,3079.5,23.892,66.74,264.65,333.72,94.959,76.734
0.43761,3600.1,4338.6,9.0392,26.759,42.249,2675.9,74.006,120.38,0.33795,80.549,48.78,2602.2,25.635,51.7,3078,24.296,66.985,270.78,334.82,94.853,77.189
0.43447,3641.2,4356,9.2623,26.662,42.078,2675.5,74.537,120.41,0.33475,80.537,49.943,2602.6,26.146,49.447,3078.1,23.568,67.241,276.77,335.36,94.903,77.272
0.39508,3575.8,4410.5,9.2272,26.835,42.126,2676.4,73.075,120.39,0.35196,80.659,50.114,2603.9,26.322,50.481,3076.6,22.512,67.516,281.95,336.26,94.883,77.083
0.39534,3589.4,4385.2,9.2101,26.71,42.373,2674.5,74.231,120.4,0.35226,80.465,49.721,2602.5,26.447,49.963,3075.5,23.562,67.754,290.43,337.38,94.95,76.867
0.36931,3719.6,4407.3,9.3095,27.2,42.484,2675.6,74.018,120.43,0.36014,80.534,50.498,2603.2,23.733,48.737,3075.5,22.177,67.973,295.57,337.8,94.698,77.107
0.36757,3677.2,4388.7,9.409,26.848,42.64,2673,74.257,120.4,0.35567,80.381,50.698,2600,25.163,49.025,3074.3,24.097,68.152,301.31,337.68,94.647,77.218
0.31701,3605.8,4380.2,9.1264,26.866,42.001,2673.4,74.617,120.43,0.36567,80.58,50.447,2601.3,25.972,48.267,3072.3,22.676,68.341,305.98,339.08,94.557,77.338
0.31538,3631.6,4379,9.2507,26.745,42.346,2672.2,72.931,120.41,0.36527,80.548,51.945,2600.4,24.427,49.319,3071,23.284,68.561,308.72,339.04,94.694,77.326
0.38899,3682.1,4397,9.3168,26.879,42.535,2675,74.013,120.4,0.35734,80.638,51.844,2602.7,25.687,49.858,3075.1,23.771,68.73,312.19,339.28,94.538,77.414
0.38894,3672.8,4360.5,9.3405,27.335,42.579,2676.2,74.099,120.43,0.3559,80.682,50.102,2604.6,26.169,49.66,3076.1,22.309,68.951,317.23,339.83,94.493,77.598
0.36697,3630.8,4449.7,9.2553,27.021,42.534,2676.4,73.151,120.4,0.35839,80.624,49.537,2603.2,27.001,50.044,3077.1,22.968,69.139,322.33,340.41,94.595,77.461
0.36829,3595.6,4461.8,9.3928,26.897,42.509,2679.6,73.754,120.39,0.36065,80.632,49.445,2607.8,24.761,49.482,3078.5,23.015,69.281,325.76,341.95,94.582,77.633
0.36505,3638.8,4428.5,9.6027,26.986,42.111,2681.5,73.913,120.43,0.37471,80.551,49.863,2609.8,25.859,48.44,3079.7,21.702,69.406,327.01,342.42,94.622,77.473
0.36676,3637.8,4398.8,9.3837,27.049,42.188,2683.5,74.135,120.37,0.37698,80.535,48.422,2611.9,24.291,49.634,3081,23.578,69.509,332.16,343.42,94.428,77.535
0.32202,3622.9,4416.8,9.5604,26.716,42.492,2686.3,73.891,120.43,0.36942,80.582,50.138,2615.6,26.652,49.703,3082.5,22.919,69.63,333.7,344.16,94.406,77.774
0.3214,3660.3,4457.2,9.4727,27.084,42.605,2687.1,73.227,120.41,0.36488,80.474,50.526,2616,25.863,50.489,3082.7,22.553,69.735,336.84,344.96,94.517,77.658
