F1,F2,F3,F4,F5,F6,P1,L1,T1,F7,T2,L2,P2,F8,L3,P3,F9,T3,F10,C1,T4,T5
0.26709,3653.7,4435.2,9.3398,26.982,42.422,2708.5,75.009,120.39,0.33233,79.723,48.908,2611.4,25.993,48.905,3104.8,22.178,65.384,227.55,335.08,94.556,76.969
0.18724,3670.5,4427.2,9.2971,26.95,42.568,2707.9,76.209,120.38,0.32956,79.771,51.466,2608.5,24.414,49.893,3102.5,22.79,65.366,225.39,334.6,94.673,77.107
0.18534,3615.1,4505,9.2879,26.683,42.494,2708,75.458,120.38,0.32947,79.784,50.809,2604.2,24.746,48.844,3102.6,22.83,65.377,224.51,333.55,94.749,77.037
0.24592,3623.6,4529.5,9.2159,27.066,42.366,2708,75.452,120.38,0.33507,79.601,48.321,2600.4,23.382,49.584,3104.2,22.565,65.349,222.76,331.48,94.737,76.455
0.24853,3646.1,4530.8,9.4222,26.952,41.962,2708.2,75.24,120.37,0.33656,79.369,51.221,2595.5,25.05,50.698,3104.4,22.613,65.221,220.66,329.38,94.84,76.407
0.24558,3674.7,4508.7,9.3424,26.88,42.527,2711.4,76.143,120.43,0.32566,79.392,49.434,2594.8,24.076,50.949,3106.4,22.899,65.113,220.78,328.41,94.634,76.693
0.24676,3735.5,4565.1,9.2483,26.927,42.187,2712.8,74.533,120.38,0.32175,79.499,49.95,2590.4,25.074,49.19,3107.9,22.556,65.104,221.11,325.38,94.562,76.673
0.21774,3691.4,4489.8,9.2201,27.071,42.391,2706.5,76.486,120.4,0.33223,79.616,49.463,2587.4,23.785,51.164,3106.9,22.089,65.095,221.61,324.03,94.69,76.939
0.21707,3688,4493.3,9.2671,26.633,42.957,2688.6,75.068,120.38,0.33212,79.435,49.969,2607.1,25.648,51.373,3094.3,22.023,65.042,219.84,335.22,94.933,76.973
0.2522,3679.9,4486.9,9.4485,26.969,42.186,2696.8,74.894,120.4,0.31763,80.108,48.639,2625,26.209,49.837,3093.9,23.962,65.049,218.96,339.55,94.657,77.922
0.24917,3696.7,4468.9,9.2485,27.343,42.531,2702,74.868,120.44,0.31851,80.615,49.089,2630.1,24.933,48.906,3101.3,23.621,65.242,217.58,338.88,94.595,77.835
0.20352,3668.6,4612.2,9.3188,26.983,42.216,2702.1,74.308,120.44,0.33371,80.72,51.069,2629.9,26.281,50.044,3102.6,23.014,65.382,214.89,339.17,94.462,77.65
0.20509,3682.4,4572.6,9.4072,26.912,42.617,2700.2,75.557,120.39,0.33021,80.596,51.327,2627.5,23.768,51.208,3101.2,21.36,65.465,216.33,338.47,94.595,77.37
0.23822,3695.5,4499.6,9.1618,26.887,41.802,2698.5,74.905,120.39,0.32857,80.309,49.504,2623.9,23.919,51.415,3099.2,21.859,65.464,215.47,337.97,94.529,76.936
0.23559,3657.8,4500.7,9.0659,27.107,42.281,2696.3,75.303,120.42,0.32616,80.124,48.35,2619.3,23.991,49.906,3097.3,22.751,65.416,216.51,336.88,94.733,76.949
0.22667,3680.9,4556.8,9.404,27.229,42.174,2694.7,75.046,120.38,0.34832,79.98,49.792,2616.4,25.939,50.993,3095.4,22.732,65.321,220.29,336.32,94.707,76.765
0.22594,3650.6,4529.9,9.2905,26.955,42.023,2695.9,75.625,120.41,0.34711,80.076,49.992,2615.9,26.053,49.19,3095.9,23.238,65.287,218.28,335.85,94.822,77.423
0.25038,3650.4,4514.2,9.2926,27.004,41.965,2699.1,74.537,120.41,0.32896,80.307,49.158,2616.9,26.54,50.004,3098.9,23.001,65.284,218.92,335.86,94.651,77.28
0.2504,3711.7,4507.7,9.3939,26.965,42.23,2698.7,74.641,120.41,0.3301,80.142,51.092,2612.9,24.997,49.856,3100,23.215,65.303,215.99,334.32,94.771,76.817
0.31455,3617.9,4491.4,9.3074,26.604,42.072,2700.8,74.987,120.41,0.32638,80.128,50.456,2612.9,26.896,47.63,3099.6,22.958,65.233,217.53,334.11,94.614,77.036
0.31488,3605.7,4473.5,9.1973,26.988,42.436,2702.6,75.405,120.39,0.3312,80.041,49.401,2610.8,26.713,49.922,3101.8,22.58,65.195,214.1,333.35,94.786,76.891
0.32799,3649.4,4513,9.347,27.028,42.045,2706.7,75.075,120.41,0.34661,80.166,50.167,2610.4,24.563,48.729,3105,22.031,65.15,216.55,332.86,94.586,77.413
0.32981,3645.1,4466.1,9.2607,27.058,42.167,2708.8,76.382,120.4,0.34784,80.259,47.803,2608.5,24.276,49.337,3107.5,22.463,65.198,217.55,331.41,94.676,77.231
0.2772,3587.1,4464.2,9.3034,26.907,42.051,2706.5,74.799,120.38,0.34015,79.929,50.828,2599.5,24.611,48.345,3104.6,22.389,65.215,218.73,329.49,94.633,76.603
0.27806,3578.8,4482.3,9.1813,26.379,42.387,2705.7,75.172,120.36,0.34137,79.491,51.831,2591,24.098,50.828,3100.5,22.295,65.143,219.54,327.32,94.965,76.109
0.28341,3716.5,4563.2,9.1889,26.991,42.136,2703.9,75.301,120.39,0.33291,79.076,49.126,2579.9,25.307,51.598,3101.4,22.932,64.998,223.07,322.42,94.752,76.106
0.28467,3718.1,4547.6,9.4288,26.94,42.876,2693.6,75.018,120.38,0.33173,79.021,49.652,2583.6,24.954,49.254,3099,22.472,64.856,223.06,325.11,94.982,76.498
0.29949,3680.5,4520.5,9.3253,27.203,42.491,2687.3,74.261,120.37,0.33485,79.462,49.656,2610.8,27.559,50.945,3090.4,24.251,64.832,222.72,337.2,94.779,77.713
0.29909,3645.4,4557.1,9.4359,26.925,42.586,2700.4,75.555,120.46,0.33767,80.527,52.099,2629.1,26.351,51.957,3098.1,24.057,65.036,222.7,338.84,94.717,78.36
0.25536,3732.5,4498.5,9.438,26.799,42.175,2703.7,74.228,120.46,0.34888,81.019,48.534,2632.2,27.077,50.438,3103.4,23.301,65.372,222.01,339.09,94.168,77.87
0.2536,3702.4,4520.1,9.2159,26.69,42.612,2700.6,74.859,120.43,0.35219,80.895,49.479,2628.5,27.089,49.221,3103,23.237,65.653,221.75,338.87,94.512,77.468
0.23997,3612.8,4549.1,9.3739,27.059,42.521,2695.9,74.399,120.39,0.36619,80.59,50.145,2623.1,25.376,51.387,3097.2,22.668,65.755,224.56,338.4,94.485,77.055
0.24123,3602.8,4515.6,9.2657,26.877,42.379,2692.6,75.49,120.38,0.3686,80.266,49.458,2619.5,24.851,50.891,3093.3,23.255,65.743,224.27,338.79,94.844,77.294
0.25153,3618.1,4419.8,9.4255,26.611,42.406,2693.5,75.232,120.39,0.33562,80.267,49.663,2618.9,25.442,49.186,3092.4,21.265,65.698,225.08,339.04,94.74,76.979
0.25285,3647.5,4417,9.287,27.035,42.387,2691.4,74.719,120.37,0.33696,79.913,49.947,2616.9,23.525,49.553,3090.1,23.248,65.652,226.81,338.7,94.869,76.665
0.26376,3649.1,4491,9.2682,26.84,42.204,2691.6,74.701,120.38,0.334,79.929,49.89,2617.9,25.363,49.535,3091.2,22.585,65.596,232.09,338.84,94.805,77.004
0.26331,3664.2,4480.3,9.3269,26.859,42.338,2696.5,74.254,120.41,0.33418,80.112,50.505,2621.7,25.218,49.78,3094.1,23.118,65.599,231.07,339.33,94.763,77.377
0.26264,3630.2,4519.3,9.3337,26.739,42.409,2699.2,74.854,120.39,0.34135,80.229,50.039,2622.8,24.923,50.595,3097.3,23.048,65.648,232.9,339.14,94.689,77.392
0.25982,3649.2,4464.7,9.4376,26.728,42.216,2701.4,74.744,120.39,0.33989,80.387,49.746,2624.5,25.568,50.243,3099.6,23.021,65.758,234.75,339.26,94.522,77.113
0.26427,3650.1,4441.5,9.524,27.038,42.576,2701.3,75.176,120.38,0.33653,80.338,49.37,2624.1,24.436,51.63,3101.2,23.146,65.802,232.3,338.58,94.567,77.448
0.26588,3649.5,4441.5,9.431,26.479,42.285,2700.7,75.417,120.44,0.33817,80.225,49.217,2622.6,25.912,49.157,3100.1,23.084,65.846,233.14,338.98,94.465,77.136
0.27994,3728.7,4442.6,9.4611,26.698,42.529,2700.7,74.665,120.4,0.3339,80.088,48.789,2621.7,26.024,50.273,3099.7,22.865,65.82,234.18,338.76,94.44,76.899
0.28072,3703.5,4475.5,9.4461,26.977,42.201,2700,74.546,120.41,0.33031,80.007,48.994,2620.6,25.563,50.728,3098.9,22.374,65.807,235.22,338.9,94.394,76.996
0.26506,3701.8,4532.2,9.5174,26.795,42.558,2699.7,75.082,120.43,0.33131,79.919,51.566,2617.9,25.922,49.291,3099.6,23.364,65.765,233.84,338.32,94.398,77.039
0.26491,3734.3,4498.3,9.3985,26.934,42.467,2700.9,75.625,120.39,0.32849,80.038,50.679,2617.7,25.157,51.561,3099.9,22.679,65.767,232.7,338.06,94.357,77.14
0.28767,3660.3,4536.7,9.3588,27.103,42.416,2702.8,74.218,120.41,0.32941,80.129,48.406,2618.6,25.775,50.198,3100.9,23.195,65.791,235.4,338.42,94.412,77.197
0.28792,3643.6,4475.2,9.2881,26.914,42.218,2703.6,74.648,120.4,0.32934,80.125,50.088,2616.8,23.421,49.584,3101,23.154,65.832,237.54,338.72,94.476,77.092
0.24847,3687.8,4492.9,9.4045,26.428,42.261,2703.9,74.909,120.4,0.3321,80.033,50.961,2615.7,24.213,47.506,3099.6,23.559,65.856,235.17,338.31,94.407,77.107
0.24724,3723.8,4441.2,9.448,27.055,41.848,2704.4,74.992,120.41,0.33198,80.032,48.622,2614.9,25.096,51.171,3100.2,22.421,65.883,237.26,337.49,94.558,77.315
0.24052,3615.5,4520.5,9.5249,26.754,42.488,2704.1,75.694,120.38,0.32765,79.911,50.612,2612.1,24.574,48.457,3099.3,22.481,65.892,237.95,337.04,94.49,76.613
0.24457,3582.5,4499.9,9.3513,26.768,42.287,2705.2,75.241,120.37,0.32819,79.698,47.727,2610.7,26.896,49.535,3099.2,22.838,65.822,237.92,336.81,94.936,77.017
0.25222,3651.1,4467.2,9.2214,27.048,41.875,2707.7,75.506,120.39,0.32589,79.797,51.149,2610.7,25.79,50.706,3101.6,23.512,65.828,237.93,336.16,94.471,76.864
0.25582,3646.6,4456.1,9.3133,26.808,42.108,2706.2,74.927,120.38,0.3272,79.557,49.927,2605.4,26.397,50.754,3102.1,22.801,65.813,240.05,334.8,94.8,76.746
0.28708,3652.6,4542.2,9.2399,27.179,42.66,2709.2,74.744,120.4,0.34013,79.618,48.418,2605.5,23.231,51.344,3103.9,23.479,65.774,239.69,334.91,94.545,77.161
0.28695,3652.3,4543.6,9.4714,26.712,42.353,2709.9,75.357,120.38,0.34069,79.567,48.363,2602.6,25.128,49.658,3105.7,22.631,65.802,240.93,332.79,94.693,76.601
0.28124,3648.7,4423.1,9.4227,26.902,42.461,2709.9,75.03,120.42,0.34816,79.374,50.005,2598.6,25.896,49.588,3104.3,23.134,65.752,242.41,332.04,94.599,76.445
0.2815,3662,4472.6,9.4585,26.833,42.26,2711.1,75.221,120.39,0.34785,79.247,50.279,2595.9,24.958,49.637,3103.3,22.487,65.702,242.85,331.63,94.75,76.541
0.24818,3779.7,4512.7,9.3695,26.686,42.298,2712.3,75.114,120.41,0.34248,79.353,51.147,2593.7,24.126,50.254,3105.8,21.614,65.681,241.26,329.38,94.557,76.835
0.25123,3751.7,4481,9.399,26.921,42.148,2711.9,74.936,120.42,0.34135,79.393,50.78,2587.5,24.229,48.932,3106.8,22.299,65.725,242.29,326.54,94.297,76.643
0.25333,3689.3,4500.7,9.2598,26.711,42.716,2696,76.112,120.36,0.34807,79.201,48.359,2596.2,26.106,49.797,3097.4,22.385,65.714,243.62,333.08,94.75,76.598
0.25524,3702.9,4468.7,9.3848,27.01,42.519,2693.4,75.511,120.4,0.34788,79.755,51.276,2621.2,25.961,51.101,3090.8,22.017,65.713,242.62,341.43,94.709,77.946
0.22662,3642.3,4513,9.3721,27.274,42.675,2701.3,75.129,120.43,0.3452,80.385,50.555,2630.7,26.458,50.983,3096.9,24.313,65.892,240.96,342.22,94.654,77.911
