F1,F2,F3,F4,F5,F6,P1,L1,T1,F7,T2,L2,P2,F8,L3,P3,F9,T3,F10,C1,T4,T5
0.2266,3687.6,4511.2,9.4081,27.23,42.019,2708.3,75.038,120.41,0.34295,80.197,51.423,2637.3,25.614,52.337,3103.6,23.103,65.52,220.71,341.63,94.659,77.604
0.22753,3698.4,4445.6,9.333,26.888,42.012,2707.6,76.29,120.4,0.33441,80.321,50.444,2637.1,24.647,49.253,3105.3,21.928,65.507,216.84,340.95,94.412,77.591
0.22637,3716.9,4463.5,9.3117,26.773,42.069,2704.6,74.895,120.41,0.33412,80.11,47.908,2633.1,24.726,50.439,3103.1,22.378,65.393,214.76,340.87,94.494,76.87
0.26999,3654.3,4497.6,9.3258,26.836,42.241,2700.4,74.359,120.39,0.33809,79.707,49.193,2628.5,24.035,51.088,3098.1,22.737,65.19,209.01,340.48,94.575,76.542
0.2717,3666.4,4497.9,9.3717,27.038,42.385,2700.9,74.893,120.38,0.33501,79.762,51.695,2629.9,25.81,49.721,3099,23.572,64.935,203.97,340.85,94.81,77.225
0.27213,3654.4,4472.6,9.3074,26.717,42.361,2706,75.133,120.42,0.34029,80.086,48.688,2634.2,25.07,50.589,3102.8,21.972,64.777,200.45,341.05,94.666,77.874
0.27227,3649.8,4522,9.3315,27.074,42.342,2706.9,75.239,120.38,0.33927,80.194,49.48,2635.4,25.195,49.857,3104.6,22.438,64.724,196.33,341.26,94.639,77.471
0.27617,3646,4513.4,9.3013,26.877,41.996,2709,74.872,120.41,0.35215,80.295,50.243,2638.3,27.661,50.419,3103.9,22.74,64.675,195.59,341.79,94.61,77.51
0.2767,3623,4487,9.2942,26.497,41.974,2709.8,75.588,120.39,0.35563,80.263,49.51,2639,23.904,47.932,3104.9,22.79,64.619,196.07,341.86,94.689,77.665
0.26404,3632.9,4541.6,9.3753,27.092,42.399,2709.1,74.009,120.42,0.32849,80.109,50.614,2637.3,24.462,51.159,3106.6,23.112,64.584,199.12,341.36,94.631,77.263
0.2611,3595.5,4489,9.2674,26.825,42.367,2710.2,75.488,120.35,0.3322,79.991,50.305,2639.6,26.056,49.655,3105.2,22.094,64.575,203.43,341.96,94.828,77.063
0.24343,3664.9,4522.9,9.3422,27.052,42.234,2710.6,74.735,120.43,0.33193,79.934,49.619,2639.4,24.464,49.364,3106.1,22.952,64.607,208.73,342.06,94.769,77.635
0.24188,3676.8,4443.7,9.451,26.858,42.336,2711.3,74.598,120.39,0.33239,80.037,50.092,2640,25.75,52.311,3106.6,21.883,64.761,215.48,342.29,94.595,77.411
0.31062,3618.3,4493.2,9.4378,26.779,42.306,2711.5,74.447,120.41,0.36814,79.898,48.772,2639.6,25.655,52.274,3107.9,22.521,64.933,222.75,342.38,94.721,77.03
0.31032,3685,4525.4,9.3435,26.865,42.055,2713.4,74.562,120.39,0.36599,80.004,50.568,2643.2,25.22,49.378,3108.6,22.2,65.029,221.1,342.65,94.555,77.793
0.28526,3666.2,4487.9,9.5008,26.7,42.297,2715.7,74.587,120.44,0.33125,80.083,51.442,2644.7,25.424,47.823,3111.6,22.345,65.169,221.11,342.92,94.577,77.229
0.28533,3691,4456.1,9.4044,26.986,42.647,2715.1,75.064,120.37,0.33147,79.959,49.55,2644.2,25.901,50.706,3110.6,22.541,65.155,212.6,343.19,94.486,77.339
0.1944,3670.7,4521.8,9.4109,26.677,42.365,2716.4,74.442,120.43,0.31664,80.085,50.006,2645.7,24.964,48.557,3110.3,22.649,65.008,206.39,343.71,94.558,77.612
0.19366,3659.4,4504.5,9.3851,26.773,42.573,2713,74.488,120.4,0.31542,79.912,48.315,2641.9,26.499,50.297,3108.7,22.695,64.928,206.51,342.71,94.467,76.889
0.20693,3677.7,4526.6,9.3333,26.586,42.191,2711.1,74.784,120.4,0.34952,79.728,49.561,2641.1,23.85,50.65,3104.8,23.335,64.789,207.83,343.54,94.588,76.831
0.20651,3670.6,4507.7,9.4058,26.908,42.269,2709.5,74.546,120.39,0.3492,79.643,49.959,2638,26.081,50.712,3103.9,22.618,64.741,209.16,342.92,94.684,77.029
0.23784,3658.7,4583.2,9.3885,26.841,42.392,2710.1,74.333,120.39,0.32051,79.724,48.697,2639.3,26.371,50.736,3104.7,22.727,64.719,212.89,342.79,94.66,77.311
0.23944,3660.5,4518.5,9.4092,27.251,42.082,2712.6,74.27,120.41,0.31793,79.795,49.571,2641.8,25.894,49.671,3108.2,23.12,64.74,215.56,342.48,94.56,77.41
0.21592,3609.3,4539,9.4049,26.524,42.563,2716.7,74.537,120.4,0.33399,80.16,50.392,2646.4,24.986,51.376,3109.6,23.151,64.853,215.07,343.43,94.608,77.86
0.21756,3601.7,4525.2,9.4204,26.781,41.974,2719.9,75.515,120.39,0.33375,80.305,51.419,2649.4,25.504,48.323,3112.1,21.769,65.013,216.69,343.5,94.733,77.59
0.27208,3640.8,4586.8,9.4147,26.966,42.056,2718.3,74.95,120.37,0.32982,79.991,48.357,2647.5,25.618,49.829,3113.9,22.28,65.123,221.13,342.73,94.686,77.304
0.27299,3660.6,4499.6,9.4584,26.553,42.178,2719.6,74.89,120.42,0.33163,79.877,49.963,2649.4,25.838,48.796,3113.8,21.034,65.155,222.54,343.39,94.606,77.114
0.26648,3660.1,4596.1,9.3603,26.574,42.397,2720.6,74.895,120.4,0.31291,79.706,50.02,2649.6,23.695,49.422,3116.2,23.913,65.186,224.25,343.62,94.625,77.518
0.26685,3650.5,4539.1,9.3194,26.811,42.272,2722.1,74.732,120.42,0.31631,79.702,48.935,2651.8,24.725,49.445,3117.1,23.02,65.218,226.94,343.81,94.535,76.938
0.24744,3648.8,4473,9.4333,27.162,42.818,2721.5,75.031,120.39,0.31747,79.54,50.359,2651.4,24.036,49.475,3117.5,23.865,65.245,229.4,344.23,94.578,77.078
0.24726,3674.1,4517,9.2943,26.521,42.451,2723.4,75.205,120.42,0.31913,79.693,49.736,2652.7,24.014,50.852,3116.6,22.776,65.306,232.43,344.21,94.472,77.498
0.25734,3671.1,4514.3,9.4091,27.063,42.346,2722.4,74.42,120.39,0.34435,79.788,50.72,2652.4,25.084,48.52,3115.7,22.969,65.412,233.42,343.99,94.404,77.367
0.25576,3678.8,4536,9.4194,26.752,42.303,2721.2,75.135,120.41,0.34247,79.693,50.766,2650.7,24.024,49.325,3115.2,22.972,65.509,237.07,344.04,94.527,76.768
0.24889,3659.9,4566.7,9.2996,27.228,42.545,2720.6,75.088,120.41,0.31268,79.484,50.465,2650.3,22.802,50.108,3115.2,23.772,65.527,238.97,344.6,94.548,76.927
0.24707,3683.8,4573.4,9.3086,26.799,42.602,2721.6,73.588,120.4,0.31353,79.506,50.871,2651.3,24.259,49.139,3115.5,22.862,65.556,239.07,344.27,94.391,76.993
0.2227,3672.7,4510.2,9.3429,26.675,42.462,2721.6,75.615,120.39,0.33538,79.611,51.6,2651.4,26.194,49.84,3114.2,23.762,65.625,241.64,343.88,94.641,77.116
0.22263,3624.4,4546.9,9.2898,27.079,41.839,2721.4,74.737,120.4,0.33362,79.84,48.938,2651.1,25.117,51.309,3115.1,23.633,65.71,238.6,343.98,94.337,77.411
0.22369,3694.4,4543.1,9.3514,27,42.55,2719.2,75.303,120.41,0.32081,79.851,48.376,2648.5,25.261,49.003,3114.9,23.099,65.755,232.28,343.6,94.424,77.192
0.223,3688.4,4558.8,9.4229,26.643,42.432,2715.6,73.858,120.38,0.31949,79.718,51.673,2644.7,24.514,52.061,3112.1,22.944,65.683,224.55,343.09,94.366,76.935
0.23833,3701.5,4484.3,9.3009,26.888,42.493,2715.9,75.231,120.41,0.33992,79.851,50.309,2644.6,24.441,50.35,3110.4,23.68,65.489,218.65,343.31,94.491,77.537
0.23809,3685.4,4482.3,9.2386,26.868,42.413,2712.8,74.992,120.38,0.33896,79.79,51.62,2641.6,24.053,49.151,3107.5,23.683,65.326,208.28,342.78,94.458,76.919
0.16281,3621.2,4486.5,9.3069,27.007,42.178,2709.3,75.724,120.37,0.33796,79.806,48.345,2637.9,25.555,49.698,3103.3,24.345,65.126,207.59,342.31,94.72,77.013
0.16279,3618.4,4479.6,9.2568,26.565,41.988,2707.7,74.758,120.36,0.33754,79.819,50.457,2636.9,24.256,49.595,3100.4,22.318,64.99,209.71,342.79,94.888,77.112
0.24647,3721.2,4504,9.365,26.939,41.97,2706.6,75.058,120.4,0.32158,79.675,49.544,2636,26.121,49.915,3103.1,22.489,64.899,211.73,341.69,94.734,76.777
0.24675,3723.9,4546.8,9.3308,26.666,42.026,2708.2,74.811,120.39,0.32512,79.747,50.43,2636.7,26.473,50.147,3103.3,24.006,64.84,216.72,341.26,94.69,76.996
0.25111,3658.2,4522.7,9.3846,27.224,42.317,2708.3,74.535,120.41,0.3571,79.914,51.759,2637.4,24.679,50.601,3103.5,22.807,64.947,218.11,341.26,94.763,77.35
0.24887,3671.9,4499,9.3182,26.827,42.334,2707.4,75.258,120.38,0.35772,80.004,51.308,2636.7,25.864,49.437,3104.4,22.775,65.101,223.41,341.26,94.585,77.131
0.23877,3541.1,4530.8,9.4172,26.962,42.218,2708.9,74.902,120.38,0.34671,80.083,51.431,2638.1,25.138,49.702,3105.6,23.582,65.314,230.17,340.95,94.896,77.246
0.24067,3595.5,4524.1,9.3554,27.006,42.15,2710.3,74.878,120.4,0.34515,80.055,50.197,2638.2,24.529,50.921,3105.9,23.928,65.514,233.89,341.1,94.81,76.994
0.21371,3634.3,4529.6,9.3292,26.841,42.348,2710.4,75.658,120.36,0.33947,79.996,50.805,2639,25.177,50.206,3108,22.572,65.698,240.89,340.66,94.775,77.273
0.21657,3660.7,4497.7,9.3197,27.092,42.764,2711.3,75.127,120.43,0.3369,80.052,48.9,2640,26.614,49.258,3109,24.074,65.868,244.85,340.93,94.782,77.446
0.251,3609.4,4511.2,9.2998,27.073,41.97,2713.4,75.462,120.42,0.35442,80.195,49.58,2641.7,25.516,47.795,3110.5,23.795,66.06,250.02,340.73,94.745,77.352
0.25499,3621.4,4499.7,9.3869,27.205,42.266,2710.7,76.119,120.37,0.35847,79.917,50.811,2638.7,23.677,50.467,3109.4,22.573,66.229,252.21,340.47,94.743,77.034
0.27342,3674.3,4561.9,9.3849,26.719,42.444,2711.3,75.969,120.43,0.32832,79.863,49.359,2639.4,24.999,50.876,3110.2,21.845,66.311,256.14,340.71,94.787,77.124
0.2731,3669.1,4540.4,9.461,26.664,42.586,2713.1,74.688,120.4,0.32992,79.899,49.94,2641.4,24.038,48.817,3111.7,23.781,66.405,258.53,340.92,94.681,77.44
0.2645,3621.4,4519,9.3454,26.951,42.244,2714.9,74.027,120.42,0.33789,80.072,50.183,2643.7,22.768,50.528,3112.6,22.711,66.513,257.99,340.96,94.572,77.166
0.26776,3617.3,4490.2,9.3639,26.771,42.18,2713.3,74.429,120.41,0.34099,79.951,50.401,2642.8,26.971,50.106,3111.1,22.375,66.569,257.54,341.05,94.59,77.097
0.30155,3658.4,4512.9,9.327,26.596,42.501,2713.6,74.147,120.43,0.32882,79.796,48.655,2642.5,25.277,48.952,3113.1,24.036,66.562,256.27,340.92,94.632,77.123
0.30032,3669.1,4579.8,9.5094,27.086,41.969,2715.3,74.871,120.41,0.33216,79.881,48.372,2644.7,24.536,49.809,3113.4,23.544,66.561,258.09,341.56,94.584,77.264
0.28684,3631.7,4534,9.4122,27.185,42.492,2716,74.684,120.4,0.33673,79.954,48.446,2645.1,25.532,52.188,3113.7,23.581,66.595,259.12,341.68,94.536,77.243
0.28767,3660.4,4493,9.2651,26.849,42.486,2714.8,74.544,120.41,0.3417,79.877,47.345,2643.3,24.446,49.417,3112.6,22.697,66.635,259.08,341.69,94.606,77.01
0.27082,3650.2,4529.7,9.2537,26.645,42.187,2714.6,75.307,120.42,0.33067,79.9,50.378,2643.8,24.071,49.912,3111.5,23.519,66.612,256.49,341.93,94.473,77.091
0.26816,3692.5,4572.1,9.3075,26.741,42.035,2712.9,75.64,120.4,0.33096,79.793,48.453,2641.2,25.243,50.748,3112.3,22.25,66.621,258.51,341.32,94.631,77.155
0.25498,3673.6,4566.2,9.3399,26.892,42.197,2712.6,74.712,120.43,0.33906,79.838,49.165,2641,24.723,49.125,3109,23.813,66.594,256.03,341.49,94.47,77.327
0.25302,3677.5,4583.9,9.2556,27.212,41.87,2708.6,75.294,120.4,0.33821,79.803,52.267,2637.2,25.189,48.327,3108.4,23.661,66.585,255.43,341.21,94.544,76.941
0.27354,3687,4522.8,9.294,26.798,42.498,2708,74.897,120.41,0.34806,79.788,51.755,2637.8,24.73,51.574,3105.1,22.404,66.544,255.85,341.11,94.461,76.904
0.27665,3680.4,4556.7,9.3336,26.727,42.163,2707.7,75.38,120.38,0.34371,79.868,50.419,2636.5,23.913,49.228,3105.1,24.407,66.496,254.76,341.35,94.615,77.504
0.31507,3599,4527.7,9.1575,27.136,42.401,2711.8,75.521,120.42,0.32411,80.21,49.202,2639.8,24.952,49.739,3109.3,24.12,66.573,250.44,340.97,94.629,77.703
0.31618,3620.2,4564.6,9.2628,27.068,42.131,2713.3,75.56,120.39,0.32607,80.333,49.019,2642.3,24.623,48.322,3110.6,22.566,66.674,254.3,341.52,94.607,77.269
0.26941,3713.3,4499.4,9.3144,26.853,42.443,2709,75.215,120.4,0.32872,79.996,51.958,2637.7,25.547,49.091,3108,22.613,66.662,253.59,341.3,94.533,76.87
0.26825,3738.7,4451.3,9.227,26.844,42.453,2706.6,74.895,120.42,0.32824,79.902,50.625,2635.5,26.361,49.749,3105.2,22.526,66.593,252.88,341.4,94.445,76.972
0.27298,3669.5,4472,9.2643,27.001,42.366,2703.3,75.801,120.37,0.32562,79.753,48.976,2632.7,25.562,51.286,3100.1,23.11,66.521,251.37,341.49,94.535,76.6
0.27597,3637.3,4475.7,9.257,26.588,42.171,2702.7,76.2,120.39,0.32782,79.858,50.261,2631.3,25.225,49.691,3098.3,23.237,66.41,247.79,341.31,94.618,77.04
0.23944,3691.9,4563.5,9.2297,27.012,42.4,2701.4,75.16,120.38,0.322,79.907,50.032,2630,25.342,52.224,3098,23.328,66.339,243.74,340.91,94.649,76.892
0.23894,3713.6,4573.9,9.2765,26.732,42.033,2700.6,75.277,120.4,0.32439,80.017,49.218,2629.5,24.08,49.723,3097.3,23.401,66.272,241.04,340.76,94.625,76.892
0.26618,3662.3,4545.9,9.1885,26.632,42.534,2699.1,76.053,120.39,0.32107,80.015,48.465,2627.3,24.978,48.701,3096.1,22.866,66.191,237.9,340.74,94.674,77.111
0.26475,3637.6,4559.5,9.261,27.008,42.631,2697,75.466,120.39,0.32305,79.982,49.8,2625.8,26.373,49.657,3094.9,22.074,66.109,235.78,340.05,94.856,76.985
0.24977,3614.4,4533.7,9.1301,26.952,42.008,2696.7,75.67,120.38,0.33399,80.017,49.638,2625.4,25.985,50.724,3092.6,23.987,66.007,232.22,340.53,94.768,77.074
0.25074,3582.2,4530.3,9.2177,27.303,42.496,2697.7,74.931,120.39,0.3346,80.127,51.672,2625.7,24.13,47.981,3094.5,21.737,65.958,233.84,340.06,95.097,77.04
0.24631,3639.2,4522.7,9.3016,27.249,42.017,2696.3,75.364,120.37,0.34739,79.998,51.8,2623.8,25.033,49.215,3094.4,22.053,65.913,231.33,340.2,94.767,77.122
0.24443,3670.7,4508.3,9.2802,26.678,42.25,2695.4,74.881,120.41,0.34439,80.007,50.647,2624,26.73,50.816,3094.2,22.836,65.811,227.72,339.55,94.924,77.106
0.2355,3672.6,4477.1,9.3503,26.71,42.276,2695.3,74.98,120.43,0.34211,80.167,51.582,2622.7,26.934,49.808,3095.1,23.469,65.708,223.85,338.97,94.698,77.236
0.23458,3698.5,4479,9.2911,26.924,42.216,2693,75.993,120.42,0.33858,80.223,49.337,2622,25.693,50.763,3093.1,22.301,65.642,223.87,338.71,94.73,77.14
0.2979,3710,4494.7,9.2646,27.103,42.302,2694.4,75.581,120.46,0.33702,80.457,49.046,2622.9,23.747,51.684,3094.9,23.83,65.649,222.09,338.37,94.569,77.599
0.29491,3741.1,4501.7,9.1758,26.826,42.367,2693.5,74.869,120.41,0.33825,80.59,51.514,2621.6,25.004,50.516,3094.5,22.521,65.686,221.98,338.03,94.503,77.015
0.23718,3635,4505.3,9.1832,26.726,42.31,2688.6,74.932,120.4,0.34576,80.366,50.5,2616.2,25.407,50.849,3087.9,23.282,65.696,223.83,338.28,94.592,77.046
0.23855,3626.6,4483.5,9.2202,26.957,42.06,2686.7,75.389,120.38,0.3452,80.334,48.784,2614.8,25.661,49.738,3087.7,23.074,65.654,222.27,337.9,94.946,77.225
0.29944,3620.3,4434.8,9.2793,27.338,42.354,2686,75.494,120.41,0.34032,80.268,50.752,2613.6,25.605,49.939,3086.9,23.434,65.634,221.63,337.59,94.755,77.153
0.30177,3609.4,4449.7,9.3584,27.047,42.313,2689.7,74.784,120.36,0.33818,80.424,49.463,2617.3,24.905,51.98,3089,23.685,65.599,222.77,338.1,94.982,77.583
0.28603,3645.1,4472.3,9.2969,27.048,42.249,2691.6,75.721,120.41,0.34707,80.504,50.537,2619.2,24.672,49.829,3092.1,23.773,65.646,222.46,338.4,94.691,77.309
0.28806,3646.7,4468.7,9.2553,26.603,42.557,2691.4,75.218,120.39,0.34624,80.43,51.598,2619.8,26.655,52.455,3092.3,24.11,65.687,224.67,338.69,94.787,76.982
0.27635,3652.9,4490.6,9.3611,26.859,42.2,2693.9,74.248,120.44,0.33745,80.644,49.404,2622.1,24.382,49.603,3093.4,23.102,65.693,224.29,338.98,94.699,77.758
0.27481,3672.3,4465.6,9.3754,27.063,42.338,2693.3,74.788,120.42,0.33759,80.54,48.76,2621.7,24.041,51.081,3094,21.917,65.736,224.93,338.72,94.691,77.012
0.22633,3693.7,4544.6,9.3939,26.816,42.255,2690.2,75.254,120.4,0.3508,80.22,49.402,2617.6,25.389,51.473,3090.4,22.844,65.71,224.85,338.78,94.707,77.195
0.22587,3675.2,4506.9,9.3926,26.539,42.55,2689.2,74.197,120.43,0.35254,80.255,48.717,2616.7,25.556,50.213,3089.3,22.71,65.677,226.14,339.28,94.659,77.018
0.30238,3642.4,4431.7,9.4017,26.854,42.32,2688.9,75.401,120.38,0.35235,80.149,49.369,2616.8,24.475,52.588,3088.9,23.161,65.628,224.73,338.68,94.656,77.179
0.30284,3638.9,4520.6,9.3735,27.062,42.396,2691.8,73.968,120.41,0.3478,80.331,50.702,2620.1,25.344,50.979,3091.3,22.828,65.639,227.36,339.54,94.758,77.447
0.28785,3612.7,4493,9.3871,26.868,42.216,2691.9,74.187,120.38,0.35571,80.331,51.555,2619.4,26.186,50.32,3090.5,22.347,65.651,228.85,339.7,94.686,77.478
0.28781,3609.1,4445.9,9.3309,27.046,42.249,2695,75.03,120.41,0.35262,80.519,50.535,2622.8,25.597,49.558,3093.7,23.04,65.733,228.19,340.11,94.854,77.934
0.31204,3635.8,4455.3,9.3914,26.903,42.939,2697.1,74.65,120.37,0.32688,80.46,49.19,2625.1,24.225,48.942,3095.4,22.675,65.799,231.07,340.65,94.692,77.541
0.312,3637.8,4452.9,9.4496,27.271,42.24,2700.5,74.744,120.44,0.33018,80.46,49.939,2629.2,23.597,49.646,3096.7,22.231,65.816,230.74,341.65,94.565,77.776
0.24682,3663.3,4511.1,9.4122,26.873,42.414,2699.1,74.473,120.38,0.34166,80.413,50.512,2627.3,24.387,52.067,3098.6,23.667,65.863,232.2,340.97,94.484,77.454
0.24366,3678.2,4551.3,9.6055,26.874,42.488,2700.2,74.116,120.44,0.34206,80.406,51.05,2628.5,25.104,48.932,3098.6,23.334,65.91,235.1,341.22,94.615,77.306
0.25404,3631.4,4482.2,9.3826,26.928,42.441,2698.3,74.346,120.37,0.35883,80.163,48.613,2626.6,25.093,50.095,3095.5,22.262,65.938,235.78,341.6,94.52,76.887
0.25513,3625.7,4504.4,9.4033,26.735,42.667,2698.8,74.909,120.43,0.35784,79.998,49.648,2626.4,25.715,51.24,3095.4,22.634,65.916,239.41,342.25,94.69,77.485
0.20505,3682.5,4489.5,9.4097,26.862,42.672,2696.8,74.626,120.37,0.37026,80.028,48.795,2625.3,24.09,50.575,3096.1,23.663,65.946,240.85,341.41,94.669,77.224
0.20483,3680.4,4506.4,9.555,26.91,42.273,2699.9,74.151,120.42,0.36547,80.202,49.47,2628.4,26.572,51.156,3096.6,23.455,65.967,242.04,341.84,94.554,77.469
0.28228,3707,4510.2,9.4972,27.1,42.657,2702.4,74.677,120.41,0.34711,80.287,50.642,2632,26.549,51.106,3101,22.769,66.071,246.71,341.97,94.38,77.804
0.28004,3662.1,4510.5,9.5348,27.206,42.432,2705.6,74.082,120.4,0.34751,80.425,50.931,2634.7,25.045,50.528,3103.7,22.71,66.203,246.29,342,94.455,77.507
0.26966,3695.9,4535.3,9.4967,26.628,42.524,2704.6,74.042,120.39,0.3583,80.287,51.307,2633,25.594,51.114,3104.6,24.21,66.285,248.98,342.15,94.329,77.675
0.2701,3681.6,4552.8,9.4533,27.136,42.378,2706.1,74.491,120.4,0.35783,80.327,49.977,2634.8,25.194,48.666,3104.2,22.28,66.379,247.99,342.83,94.363,77.42
0.26599,3593.1,4506.6,9.4909,26.861,42.542,2705.6,74.209,120.4,0.33315,80.035,52.013,2634.1,23.881,53.411,3102.7,23.994,66.429,250.49,343.21,94.574,76.916
0.27126,3620.7,4529.1,9.5493,27.237,42.615,2707.2,74.59,120.35,0.33226,79.981,49.33,2636.2,26.264,50.89,3103.2,22.99,66.394,252.72,343.63,94.468,77.606
0.21934,3680.1,4523.4,9.4509,26.848,42.347,2711.1,75.499,120.41,0.34538,80.128,48.48,2639.9,25.846,50.533,3106.4,22.877,66.387,249.04,344.01,94.516,77.45
0.22317,3695,4540,9.3722,27.13,42.267,2712.1,75.486,120.41,0.34384,80.275,50.826,2642.1,25.263,50.338,3107.1,21.987,66.412,245.91,343.99,94.319,77.615
0.20929,3635,4535.3,9.2444,27.051,42.544,2709.3,74.44,120.39,0.34604,80.088,50.512,2638.5,26.051,48.084,3105.5,23.111,66.397,245.48,343.9,94.58,77.106
0.20687,3646.2,4535.3,9.3704,27.066,42.56,2709.3,74.622,120.37,0.35097,79.895,48.791,2638.2,25.566,50.84,3103.5,23.181,66.301,244.25,344.22,94.535,76.993
0.19463,3668.7,4545.1,9.3772,27.047,42.381,2710.4,74.602,120.4,0.32929,80.02,49.702,2640.1,25.015,49.433,3105.3,23.246,66.188,240.59,343.8,94.521,77.318
0.19646,3761,4504.9,9.5024,27.02,42.316,2709.7,74.082,120.42,0.33055,79.903,49.752,2638.8,25.048,47.784,3106.1,24.044,66.105,240.64,343.83,94.343,77.224
0.18436,3716,4545.8,9.467,26.638,42.259,2709.4,74.757,120.39,0.35058,79.972,48.973,2639,23.244,49.423,3104.7,23.303,66.052,239.69,343.61,94.484,77.389
0.18578,3705.5,4514.1,9.4128,26.798,41.97,2709.8,75.309,120.39,0.3527,80.103,50.911,2639.1,26.768,49.793,3104,21.596,66.051,240.22,343.34,94.367,77.245
0.22049,3706.4,4516.1,9.4677,27.012,42.418,2708,75.263,120.4,0.345,79.924,50.044,2637.5,23.795,48.984,3103.3,22.366,66.036,241.87,343.01,94.442,77.057
0.21768,3682.2,4561.9,9.5316,26.916,42.524,2706.3,75.165,120.42,0.3433,79.834,49.452,2635,24.265,48.669,3103.6,23.821,66.01,242.57,343.02,94.39,77.278
0.19304,3665.5,4557.3,9.3169,26.367,42.452,2706.9,74.863,120.4,0.33913,79.884,50.388,2635.4,24.723,51.139,3103.4,23.237,66.031,243.46,342.7,94.586,77.2
0.19132,3659.5,4536.7,9.5106,27.036,42.59,2706.5,75.545,120.38,0.34156,79.94,51.696,2635.1,25.369,48.888,3103.5,23.64,66.062,244.67,342.54,94.484,77.143
0.18839,3704,4524.7,9.3982,27.328,42.139,2709,74.91,120.42,0.32159,80.119,50.437,2638,24.353,48.64,3106.3,22.511,66.103,245.07,342.25,94.494,77.74
0.18627,3712.6,4567,9.2033,26.612,42.347,2709.2,74.65,120.42,0.31969,80.29,50.707,2638.7,24.299,48.887,3107.8,23.335,66.262,247.09,341.75,94.221,77.646
0.23937,3671,4513.6,9.407,27.223,42.687,2707.7,74.776,120.39,0.32853,80.159,50.356,2635.5,24.35,51.355,3107.3,23.683,66.352,249.19,341.05,94.564,77.182
0.23793,3666.1,4493.7,9.2826,26.684,42.741,2707.5,75.386,120.39,0.32913,79.997,49.752,2636.1,26.524,48.887,3104.6,22.895,66.382,248.24,341.57,94.383,77.251
