F1,F2,F3,F4,F5,F6,P1,L1,T1,F7,T2,L2,P2,F8,L3,P3,F9,T3,F10,C1,T4,T5
0.18168,3678.1,4545.8,9.5278,27.474,42.585,2726.6,74.27,120.39,0.32452,79.864,49.903,2655.5,25.95,50.77,3124.4,23.158,65.831,238.7,341.83,95.016,77.354
0.18194,3631.4,4532.4,9.4539,27.109,41.986,2732.1,74.275,120.39,0.32778,79.855,49.205,2660.9,25.275,49.436,3127,23.838,65.784,239.86,342.7,94.846,77.419
0.26028,3667.2,4502.7,9.4259,26.97,42.33,2736.9,74.957,120.39,0.32988,79.697,49.935,2665.4,25.828,52.035,3133.1,23.617,65.769,241.62,342.35,95.076,77.034
0.25967,3645.5,4507.5,9.4738,26.973,42.294,2741.5,73.903,120.42,0.3326,79.561,47.827,2669.8,24.967,50.785,3137.8,23.83,65.688,241.05,342.94,94.881,77.317
0.20744,3665.7,4539.2,9.3661,26.668,42.155,2747.2,74.537,120.38,0.32835,79.545,49.074,2676.1,25.498,48.982,3143.2,22.543,65.669,241.82,342.96,95.116,77.18
0.20777,3678.4,4492.6,9.4541,26.84,42.381,2755.2,74.744,120.38,0.3298,79.612,48.944,2684.2,24.692,49.402,3148.9,22.621,65.599,240.35,343.55,94.972,77.578
0.27377,3577.7,4598.1,9.3721,27.181,42.262,2762.8,74.286,120.37,0.32526,79.535,50.644,2691.7,25.268,48.91,3157.8,21.992,65.561,243.74,343.68,95.118,77.349
0.27188,3591.8,4590.1,9.5243,26.567,42.551,2770.6,74.554,120.37,0.32754,79.244,49.808,2699.8,24.312,49.851,3163.9,23.079,65.474,244.19,344.1,95.181,76.97
0.1943,3582.9,4468.1,9.3714,26.426,41.957,2777.3,74.871,120.36,0.31819,78.956,51.399,2706.8,25.383,47.744,3169.3,22.721,65.317,246.34,345.06,95.354,76.667
0.19541,3586.6,4460.8,9.5214,27.097,42.273,2784.7,74.594,120.36,0.32474,78.807,50.649,2713.6,24.266,50.247,3176.2,22.526,65.157,243.4,345.32,95.442,77.111
0.30124,3586.3,4553.6,9.4103,27.164,42.465,2797.5,74.321,120.42,0.29267,78.78,49.585,2726.7,24.828,49.597,3190.3,23.498,65.051,247.69,345.79,95.329,77.321
0.30013,3611.5,4561.3,9.5235,27.008,42.05,2810.8,74.161,120.4,0.28802,78.777,49.04,2741.3,24.666,50.449,3202.5,22.582,64.98,247.24,345.99,95.157,77.279
0.26656,3658.8,4443.3,9.4752,27.156,42.636,2821.3,74.185,120.4,0.27968,78.655,49.145,2751.3,24.17,49.104,3212.6,21.955,64.906,249.15,346.92,95.235,76.954
0.26686,3655.4,4448.9,9.4646,26.938,42.203,2829.9,75.201,120.43,0.27926,78.475,51.934,2760.5,24.24,49.289,3220.9,23.297,64.827,249.97,347.52,95.111,77.363
0.2211,3662.7,4520.1,9.4667,26.979,42.305,2836.7,75.642,120.41,0.30204,78.14,50.719,2767.2,26.045,48.733,3227.5,21.968,64.741,253.44,348.09,95.123,76.583
0.21916,3686.2,4526.2,9.4341,26.776,42.251,2842.8,74.49,120.39,0.30133,77.809,52.193,2773.6,25.481,50.268,3232.5,22.246,64.551,253.99,348.39,95.202,76.58
0.23044,3772.3,4565.9,9.4641,26.99,42.239,2850.6,74.137,120.43,0.28846,77.491,51.357,2780.8,25.809,49.513,3240.4,23.23,64.404,255.11,349.13,94.979,76.437
0.23018,3748.3,4596.8,9.5368,27.055,42.733,2858.2,74.374,120.42,0.28891,77.438,50.878,2788.9,24.89,49.055,3248.1,21.568,64.236,257.6,348.62,94.912,76.51
0.25201,3655.4,4543.5,9.5861,26.772,42.598,2866.5,74.422,120.42,0.25605,77.339,48.036,2797.9,24.207,50.203,3255.3,22.667,64.141,258.6,348.76,94.905,76.309
0.25357,3700.4,4577.2,9.3985,27.142,42.353,2873.8,75.324,120.41,0.25684,77.113,49.584,2804.7,25.258,51.478,3261.2,22.619,64.065,261.97,348.83,95.064,76.323
0.24809,3667.2,4526.8,9.329,26.828,42.323,2881.2,75.29,120.43,0.26338,76.999,50.312,2812.3,23.962,51.139,3267.7,22.664,63.969,264.25,349.15,95.001,75.899
0.24921,3702.3,4537.8,9.3645,26.812,42.263,2886.1,75.703,120.4,0.26324,76.768,53.003,2817.5,24.168,50.428,3271.2,21.723,63.903,264.74,349.39,95.05,75.99
0.21682,3628.5,4550.8,9.3227,26.458,42.37,2888.9,75.13,120.39,0.2784,76.378,51.867,2819.8,24.316,48.897,3274.7,22.124,63.785,268.32,349.31,95.212,75.571
0.21558,3639.4,4544.5,9.4254,26.98,42.841,2893.7,75.202,120.35,0.27886,76.127,49.692,2824.8,24.314,49.763,3280.1,23.263,63.597,271.3,349.47,95.437,75.851
0.18278,3709.6,4469.9,9.2528,26.624,42.091,2905.8,74.909,120.42,0.22759,76.435,50.34,2838,24.673,48.31,3288,23.091,63.566,274.5,348.59,95.125,76.308
0.18132,3707.5,4501.6,9.2822,26.812,42.314,2909.6,75.076,120.38,0.22894,76.412,49.516,2841,25.116,51.229,3295.6,21.8,63.655,277.94,348.74,95.01,75.873
0.23734,3648.2,4512.2,9.2749,27.064,42.185,2916.7,75.236,120.43,0.21576,76.435,51.164,2848.8,26.017,50.498,3300.2,22.247,63.727,279.88,348.61,95.001,75.9
0.23906,3651.5,4552.7,9.2395,27.189,42.436,2918,74.893,120.41,0.21752,76.108,51.203,2849.6,24.27,50.371,3302.6,22.135,63.781,284.13,348.74,95,75.243
0.2149,3770.7,4532.3,9.2098,26.48,42.181,2916.2,75.773,120.43,0.21823,75.628,49.077,2848,25.874,49.775,3301,21.998,63.758,287.49,349,95.02,74.693
0.21261,3708.7,4475.2,9.2288,27.203,42.742,2913,75.944,120.39,0.22111,75.278,49.147,2844.5,24.127,47.153,3298.9,22.893,63.685,295.03,349.17,95.043,74.971
0.21168,3673.7,4592.7,9.0948,27.263,42.131,2914.8,76.221,120.42,0.24378,75.503,49.416,2846.9,24.439,50.551,3299,23.911,63.672,299.21,348.03,95.017,75.277
0.21305,3646,4567.3,9.1692,26.633,41.902,2916.4,76.668,120.37,0.2407,75.646,49.723,2848.1,25.066,50.669,3300,22.154,63.827,303.28,348,95.202,74.874
0.22444,3634.7,4523.3,9,26.721,42.367,2914.6,76.031,120.41,0.20002,75.391,49.819,2846.1,25.76,51.138,3298,23.598,63.928,307.82,347.59,95.116,74.872
0.22183,3637.5,4484.5,9.1003,26.7,42.05,2913,76.212,120.36,0.20289,75.298,51.244,2845.4,26.688,47.885,3297.2,22.744,64.057,311.21,347.61,95.279,74.242
0.22759,3624.3,4457.8,9.0061,27.11,42.523,2909.8,77.069,120.37,0.20895,74.965,48.812,2840.1,25.924,47.521,3293.1,21.133,64.11,319.97,347.34,95.339,74.395
0.22424,3621.4,4476.5,8.9763,26.618,42.012,2908.4,76.113,120.37,0.20911,74.869,52.056,2839.1,24.145,49.454,3290.2,23.063,64.187,324.82,346.98,95.478,74.588
0.22032,3618.1,4459.1,8.91,26.894,42.219,2909.2,76.591,120.39,0.20922,75.102,50.128,2839.7,26.388,50.373,3290.9,22.783,64.369,331.59,346.95,95.551,74.768
0.21472,3600.4,4484.3,8.9152,27.109,41.753,2908.7,76.422,120.37,0.20837,75.254,51.027,2840.4,25.221,50.01,3291.6,22.736,64.605,339.4,346.51,95.42,74.62
0.18743,3621.7,4420.5,9.017,26.821,42.152,2905.5,76.685,120.42,0.20967,75.179,50.119,2836.5,24.169,51.151,3290.8,23.363,64.829,342.57,346.53,95.406,74.774
0.18681,3629.1,4449.2,9.0018,26.85,41.992,2903.9,76.991,120.39,0.20987,75.309,49.379,2834.6,25.174,51.327,3289.3,22.723,65.114,352.22,345.9,95.411,74.543
0.22724,3649.2,4433.1,8.9128,27.155,41.923,2899.6,76.912,120.4,0.23209,75.299,48.774,2830,24.535,49.097,3286,22.14,65.408,358.54,345.79,95.324,74.325
0.22814,3622,4431.4,8.8976,26.823,41.963,2894.4,76.368,120.4,0.23551,75.158,50.899,2823.9,26.628,48.95,3281.6,22.332,65.653,365.94,345.18,95.417,74.475
0.20584,3635.9,4457.7,8.7882,27.082,42.614,2890.3,76.737,120.42,0.22835,75.297,49.478,2820.5,26.736,50.688,3278.8,22.359,65.907,372.44,344.76,95.298,74.38
0.20472,3723.9,4450,8.9234,26.859,42.199,2884.2,76.358,120.39,0.2274,75.316,51.122,2813.8,27.225,51.613,3273.8,23.427,66.214,379.69,343.91,95.259,73.98
0.24784,3686.9,4401.3,8.7999,26.948,41.871,2879.2,76.385,120.43,0.2168,75.363,50.185,2809.1,28.26,48.952,3268.1,21.667,66.556,387.86,343.16,95.223,74.24
0.24415,3700.7,4376,8.7796,26.735,42.076,2870.7,77.773,120.4,0.21503,75.294,50.885,2799.6,27.397,48.914,3263.2,21.786,66.838,395.1,342.85,95.291,73.909
0.25149,3620,4396.5,8.9065,27.132,41.287,2866.9,76.565,120.37,0.18963,75.324,49.076,2796.5,26.338,48.44,3257.4,22.802,67.096,406.03,342.89,95.295,74.028
0.25303,3652.8,4417.5,8.7603,26.86,41.958,2866.3,75.228,120.41,0.18567,75.695,48.938,2796.1,25.809,50.698,3256.4,24.319,67.438,414.43,341.92,95.369,74.491
0.2148,3561.9,4382.4,8.8662,26.589,42.066,2860.7,77.002,120.37,0.23745,76.022,51.724,2791.1,27.22,50.892,3252.2,23.828,67.908,416.01,340.8,95.447,74.566
0.21531,3569.9,4405.1,8.9425,27.437,42.163,2854.4,75.686,120.38,0.23524,76.019,51.306,2782.3,25.468,51.457,3249.1,23.281,68.342,428.3,340.46,95.548,74.174
0.32262,3577.2,4340.2,8.7898,26.585,41.927,2847.8,75.889,120.39,0.2449,75.801,50.597,2776.9,27.103,49.767,3244,22.021,68.683,437.18,340.2,95.58,74.129
0.32667,3599.3,4405,8.857,26.733,41.819,2847.6,75.868,120.38,0.24872,75.979,48.764,2775.9,25.231,50.553,3242.4,23.3,68.898,439.8,339.92,95.711,74.576
0.27984,3618.4,4338.7,8.8578,26.946,42.29,2845.9,76.312,120.4,0.23258,76.241,51.722,2773.7,26.392,48.86,3241,23.508,69.131,435.55,339.24,95.521,74.761
0.28013,3594.9,4346.7,8.9055,26.473,41.872,2841.5,76.45,120.42,0.2302,76.319,51.356,2769.4,27.87,48.787,3238.4,21.939,69.307,436.11,338.97,95.573,74.279
0.29971,3615.3,4316.5,8.7643,27.1,42.157,2834.8,75.81,120.37,0.23235,76.083,49.925,2763.2,26.314,49.031,3231.6,21.32,69.383,433.15,339.11,95.624,74.102
0.29892,3585.5,4325.7,8.8534,26.886,41.937,2830.9,76.717,120.41,0.23283,76.147,49.749,2759.1,25.771,48.238,3229.1,22.961,69.33,435.06,338.3,95.478,74.292
0.31904,3702.6,4269.9,8.9463,27.257,41.868,2829.4,75.633,120.43,0.2357,76.379,51.521,2757.6,26.096,49.325,3228.1,22.09,69.302,433.55,337.85,95.534,74.527
0.31879,3673.2,4298.7,8.9262,26.974,42.415,2824.5,75.371,120.4,0.23117,76.51,48.268,2751.7,27.016,50.738,3224.2,23.111,69.407,433.4,337.85,95.169,74.514
0.28708,3671.2,4261.8,8.8739,26.809,42.091,2819,74.918,120.42,0.24394,76.54,51.202,2745.5,27.383,50.056,3219.3,23.107,69.495,432.15,337.87,95.536,74.5
0.28609,3626.3,4265.7,8.8569,27.059,42.265,2812.5,75.537,120.39,0.2422,76.498,50.566,2739.5,27.912,50.825,3212.9,22.331,69.5,433.07,337.89,95.386,74.453
0.3217,3669.1,4254.1,9.0621,26.643,42.51,2807.9,75.082,120.4,0.27609,76.516,49.293,2734.4,27.042,49.524,3209.8,23.64,69.469,431.54,337.01,95.625,74.547
0.32185,3665.1,4289.5,8.8686,27.106,42.117,2804.7,75.378,120.4,0.27728,76.611,50.548,2731.1,27.238,50.025,3206.4,22.664,69.478,431.89,336.51,95.452,74.693
0.32643,3671,4228.3,8.9177,26.881,42.641,2805.8,75.112,120.42,0.26915,76.978,49.813,2733,25.607,49.548,3206.7,23.394,69.531,432.63,336.92,95.425,75.004
0.32491,3696,4215.9,9.0178,26.767,42.459,2803.5,75.798,120.43,0.26668,77.02,51.701,2730,26.591,51.297,3204.8,22.5,69.611,431.56,336.61,95.326,74.773
0.34424,3620.8,4200.7,8.852,26.633,42.037,2801.4,74.992,120.38,0.29234,77.137,50.071,2727.9,28.382,50.332,3204.2,23.641,69.662,430.51,336.65,95.423,75.076
0.34591,3637.1,4227,9.1268,27.249,42.297,2801,74.719,120.39,0.29494,77.27,49.168,2727.8,26.607,49.801,3204,23.764,69.706,429.33,336.81,95.324,75.09
0.3556,3644,4174.7,9.0678,26.915,42.616,2800.4,74.148,120.39,0.27691,77.204,51.488,2726.9,27.186,51.385,3204.2,22.966,69.724,430.16,337.12,95.503,75.154
0.35359,3644.1,4203.6,9.2,26.855,42.29,2804.1,74.132,120.42,0.27534,77.331,50.422,2730.7,24.906,49.905,3204.3,22.206,69.73,430.29,337.77,95.368,75.15
0.34229,3688.6,4180.9,9.2321,27.205,42.423,2803.8,73.774,120.39,0.28899,77.322,49.477,2730.6,25.622,49.115,3205.6,23.021,69.754,427.81,337.98,95.293,74.993
0.34536,3700.9,4174.1,9.1842,27.043,42.349,2802.7,73.524,120.44,0.29157,77.185,49.875,2729.3,27.927,50.28,3205.4,22.203,69.727,429.09,338.28,95.015,74.792
0.35535,3695.9,4154.7,9.2478,26.916,42.806,2801.8,74.34,120.43,0.28326,77.051,50.6,2729,26.028,47.025,3203.6,23.554,69.631,429.88,339.21,95.152,75.004
0.355,3742.9,4180.9,9.2268,26.953,42.834,2801,73.09,120.44,0.2839,77.069,51.765,2727.5,23.044,50.698,3203.8,22.73,69.6,429.87,339.28,94.833,75.221
0.36878,3696,4148.9,9.297,26.891,42.314,2803.5,73.497,120.43,0.28864,77.266,50.323,2730.8,25.582,51.871,3203.5,22.571,69.657,429.44,340.1,94.959,74.977
0.37452,3683.7,4144.7,9.2978,26.909,42.074,2801.3,74.312,120.43,0.2893,77.08,49.829,2729.1,26.455,50.989,3202.7,24.061,69.643,428.72,340.94,94.759,74.86
0.38644,3710.7,4146.7,9.3302,27.158,42.363,2802,72.517,120.42,0.29699,77.058,49.301,2730.3,26.541,49.576,3201.3,23.481,69.64,429.96,341.79,94.949,75.008
0.38726,3735.5,4205.8,9.2592,26.987,42.574,2801.4,73.238,120.43,0.29558,76.872,48.761,2729.1,27.665,50.375,3199.6,23.601,69.556,431.79,342.94,94.67,75.138
0.33657,3691.5,4216,9.3046,26.934,42.386,2803.6,73.212,120.42,0.30323,77.175,49.993,2732.5,25.361,49.655,3200.6,22.131,69.562,431.11,343.52,94.759,75.529
0.33832,3663.3,4200.5,9.4583,27.053,42.588,2803.8,73.504,120.43,0.30448,77.274,49.875,2731.8,26.212,47.942,3201.1,22.37,69.641,430.78,344.24,94.59,75.546
0.32973,3702.8,4232.8,9.4768,26.9,42.754,2802.1,72.603,120.43,0.28988,77.146,49.813,2730.7,25.254,50.831,3199.8,22.584,69.697,429.02,344.94,94.447,75.446
0.32932,3684.7,4255.5,9.4413,27.308,42.563,2802,72.767,120.44,0.2914,77.136,51.64,2730.3,25.352,49.864,3198,22.859,69.73,425.74,345.75,94.438,75.4
0.23148,3754.9,4240.1,9.4168,26.939,42.655,2796.4,72.568,120.41,0.32234,76.973,50.99,2725.8,25.76,49.383,3191.6,24.012,69.708,429.19,346.47,94.289,75.168
0.23106,3720.9,4204.7,9.524,27.11,42.366,2792.8,73.216,120.44,0.32213,77.026,50.478,2722.3,25.922,50.815,3187.1,23.254,69.707,428.1,347.09,94.276,75.525
0.27283,3745.9,4211.2,9.5092,26.901,43.176,2790.3,72.862,120.41,0.31057,77.05,49.914,2719.5,25.135,48.745,3184.8,23.169,69.731,427.74,347.53,94.175,75.315
0.2729,3725.5,4228.6,9.5196,26.927,42.8,2787.1,74.068,120.43,0.30843,77.082,49.859,2717.2,26.176,48.535,3180.5,22.578,69.789,428.02,348.06,94.252,75.685
0.26602,3780.9,4263.5,9.6052,26.787,43.093,2784.6,72.666,120.41,0.31222,77.041,49.146,2714.8,28.56,51.424,3176.4,23.609,69.826,428.98,348.8,94.196,75.3
0.26537,3729.1,4231.1,9.5571,26.752,42.567,2780.7,73.122,120.43,0.30934,77.018,50.615,2709.8,27.114,51.507,3172.9,23.376,69.816,426.66,349.14,93.939,75.349
0.22955,3696.7,4246.9,9.6116,26.673,42.637,2778.9,72.895,120.43,0.34493,77.209,50.48,2708.6,24.085,50.019,3168.8,24.41,69.852,427.26,349.68,94.119,75.883
0.2312,3731.9,4260.1,9.5388,26.945,42.722,2773.3,74.112,120.4,0.35417,77.256,50.758,2703.3,27.697,50.51,3166.1,23.577,69.955,425.47,349.52,93.872,75.713
0.25424,3774.4,4321.5,9.6482,26.799,42.596,2772,73.636,120.42,0.33764,77.436,51.278,2703.2,25.128,50.128,3162.5,23.076,70.05,424.01,350.01,93.964,76.32
0.25356,3717.7,4270.4,9.5473,26.925,42.723,2769.4,73.864,120.41,0.33985,77.593,50.06,2700.7,24.461,50.118,3160,23.044,70.158,422.52,350.46,93.706,75.832
0.20945,3711.2,4234.8,9.711,27.235,42.915,2761.1,73.472,120.4,0.35035,77.239,50.307,2691.7,26.666,50.189,3152.1,24.779,70.212,421.92,351.1,93.969,75.347
0.20899,3717,4220.8,9.6421,26.662,42.69,2758.7,72.769,120.38,0.35556,77.359,49.783,2690.4,25.312,51.272,3146.1,23.325,70.182,422.28,351.92,93.881,76.024
0.24764,3740.3,4341.1,9.6822,26.914,42.783,2758.4,73.004,120.44,0.34957,77.563,48.511,2689.9,25.884,49.844,3146.1,22.904,70.242,420.14,352.22,93.79,76.186
0.24598,3783.9,4319.8,9.6489,27.227,42.587,2758.6,73.099,120.42,0.354,77.84,49.159,2689.6,24.626,48.029,3145.9,23.706,70.39,418.5,352.36,93.719,76.58
0.17752,3694.5,4371.9,9.6852,26.752,42.63,2751.1,73.092,120.42,0.38124,77.761,48.984,2682.5,25.676,51.454,3140.6,23.484,70.511,418.5,352.66,93.685,76.153
0.1772,3752.6,4388.1,9.6847,27.125,42.6,2748.4,73.908,120.37,0.379,77.744,50.142,2679.3,25.588,50.339,3134.7,22.527,70.569,416.74,353.27,93.854,75.924
0.17138,3722.9,4389.4,9.7532,27.102,43.119,2744.4,72.847,120.4,0.37814,77.693,50.374,2675.2,25.947,49.83,3131.6,23.704,70.567,415.83,353.22,93.741,76.459
0.17292,3768.8,4402.6,9.7632,26.506,42.74,2741.7,73.999,120.38,0.3773,77.906,49.115,2672.8,24.427,49.431,3129.4,24.13,70.626,415.35,353.76,93.774,76.555
0.15035,3703.7,4404.6,9.7508,26.842,42.609,2738.4,73.235,120.41,0.37706,77.923,49.347,2669.6,26.91,49.08,3126.4,23.75,70.723,415.81,353.61,93.711,76.245
0.15169,3715.8,4410.1,9.7557,26.976,42.768,2737.4,73.724,120.44,0.37203,78.058,51.037,2668.8,26.129,49.552,3121.5,23.062,70.795,412.42,353.57,93.78,76.583
0.21354,3760.2,4476.2,9.7251,26.974,42.615,2736.7,73.93,120.39,0.37982,78.18,48.45,2667.6,26.064,50.716,3122.5,22.503,70.871,410.63,353.88,93.644,76.491
0.21263,3773.7,4427.2,9.6169,26.902,42.732,2732.3,73.884,120.41,0.37924,78.121,50.256,2663.9,23.91,51.123,3120.8,23.743,70.918,412.91,354.03,93.599,76.764
0.12855,3692,4447.7,9.6766,27.175,42.7,2729.6,74.589,120.41,0.39703,78.311,50.996,2660.4,24.942,50.801,3115.6,23.831,71.034,412.47,353.6,93.568,76.697
0.12581,3700.4,4435.6,9.7739,26.787,42.832,2726.6,73.937,120.37,0.39859,78.451,50.014,2658.2,25.693,49.559,3112.4,23.322,71.1,409.12,353.93,93.76,76.876
0.13098,3702.8,4566,9.6966,26.933,42.714,2724.9,73.598,120.41,0.37763,78.382,48.497,2654.8,24.184,48.822,3110.1,23.02,71.184,408.09,353.75,93.79,76.51
0.1321,3684.4,4536,9.6957,26.933,42.371,2723.2,73.768,120.38,0.37633,78.33,50.337,2654.5,25.603,50.195,3108.4,23.637,71.184,408.4,353.73,93.909,76.904
0.14849,3673.9,4464.8,9.6307,27.076,42.933,2722.7,73.561,120.39,0.42146,78.507,48.457,2653.5,23.622,49.293,3108.7,23.908,71.229,405.85,353.85,93.882,77.122
0.14904,3651.2,4536.6,9.8197,26.642,42.813,2724.3,74.837,120.38,0.41441,78.711,50.669,2655.8,24.373,49.68,3109.5,23.336,71.3,405.22,353.73,93.996,77.235
0.13783,3657.8,4512.1,9.7296,27.334,42.619,2723.7,73.453,120.39,0.40286,78.613,50.03,2654.2,24.452,51.886,3108.9,22.51,71.386,405.33,354,93.942,77.023
0.14027,3648.4,4502,9.786,26.827,43.017,2723.8,74.481,120.41,0.40545,78.745,49.009,2656,23.359,49.584,3108.8,24.636,71.414,406.82,353.99,93.994,77.318
0.10103,3678.6,4570,9.7307,27.028,42.957,2722.7,73.214,120.37,0.41541,78.738,49.852,2654.2,24.838,51.575,3108.5,22.958,71.472,401.67,353.99,93.941,77.288
0.10055,3667.4,4550.3,9.8653,26.756,42.607,2723.8,74.193,120.39,0.41213,78.799,48.37,2655.5,24.927,50.091,3110.3,22.887,71.493,403.64,353.62,93.97,76.99
0.15942,3679.5,4576,9.7633,26.601,42.904,2724.3,75.049,120.37,0.43177,78.72,50.143,2655.6,23.051,49.047,3110.9,22.514,71.508,404.42,353.73,94.02,77.353
0.15807,3675.6,4614.6,9.69,26.808,42.506,2727,73.801,120.41,0.43251,78.84,49.581,2658.3,24.744,49.789,3113,22.953,71.523,403.55,353.67,94.019,77.634
0.13092,3692.7,4602.4,9.7018,26.952,42.497,2731,74.892,120.41,0.41089,78.996,50.657,2662.7,25.746,49.45,3114.9,22.532,71.571,401.58,353.58,93.99,77.375
0.13196,3678.1,4577.7,9.7356,27.045,42.115,2731.2,75.177,120.4,0.41029,78.989,48.694,2663.6,25.193,47.715,3117.7,22.154,71.576,397.67,353.24,93.976,77.418
0.10003,3639.1,4580.2,9.6857,26.933,42.31,2730.8,74.72,120.38,0.42808,78.78,49.582,2661.4,24.938,48.516,3117.2,22.642,71.587,398.9,353.24,94.085,77.299
0.1,3663.1,4630.9,9.6268,26.714,42.868,2733.4,74.785,120.39,0.42811,78.754,49.159,2664.2,25.63,49.406,3117.9,23.182,71.548,397.18,353.15,94.267,77.221
0.13335,3676.7,4639.8,9.6975,26.945,42.396,2737.6,75.012,120.36,0.42141,78.821,48.976,2669.3,24.356,50.524,3123,22.815,71.527,400.91,352.79,94.351,77.439
0.13489,3682.3,4644.2,9.6231,27.161,42.312,2743.1,75.663,120.4,0.4245,78.893,49.706,2674.7,24.603,50.162,3127.1,23.886,71.546,394.54,352.78,94.299,77.394
0.12149,3684.5,4660.6,9.5673,27.142,42.702,2747.2,75.001,120.35,0.44304,78.873,49.825,2678,24.858,51.3,3132.6,22.545,71.508,393.37,352.2,94.484,77.623
0.12562,3655.6,4607.3,9.7527,26.838,42.533,2752.5,74.843,120.37,0.44169,78.807,50.31,2683.8,24.376,50.391,3138.6,23.73,71.43,392.96,351.99,94.45,77.51
0.1144,3719.3,4699.3,9.6014,26.6,42.576,2762.8,75.498,120.37,0.40279,78.975,50.78,2693.6,25.911,50.086,3147.8,23.45,71.379,391.43,351.61,94.657,77.607
0.11407,3683.2,4672.3,9.5845,26.835,42.507,2768.7,75.959,120.37,0.40516,78.803,50.07,2700,24.302,50.092,3155.3,23.499,71.282,392.15,351.15,94.601,77.602
0.11472,3656.4,4739.4,9.5247,26.902,42.573,2778.8,75.97,120.36,0.40051,78.769,49.387,2709,24.071,48.987,3164.9,23.519,71.206,385.86,351.09,94.747,77.631
0.11728,3680.3,4758.5,9.7205,26.827,42.671,2785.6,75.222,120.39,0.39625,78.599,50.331,2716.5,26.57,48.961,3173.3,22.386,71.118,386.87,350.74,94.684,77.02
0.14622,3693.6,4723.8,9.6012,26.782,42.109,2792.8,75.474,120.37,0.40564,78.168,48.522,2724.3,24.019,49.221,3179.5,24.208,70.892,384.14,350.94,95.061,76.872
0.14844,3692.1,4772.7,9.6719,27.028,42.6,2800.6,75.282,120.36,0.40516,77.952,49.864,2730.8,24.492,49.269,3188.9,23,70.62,384.36,350.34,94.799,76.924
0.12592,3700,4730.8,9.5737,26.783,42.464,2814.9,75.532,120.39,0.38051,78.166,48.613,2745.7,24.632,49.584,3200.3,23.935,70.437,383.44,350.23,95.077,77.363
0.12344,3732.7,4701.7,9.6224,27.037,42.16,2826,74.419,120.4,0.37922,78.356,50.582,2757.3,25.861,50.013,3213.5,22.775,70.317,381.7,349.47,94.758,77.595
