       F1,         F2,        F3,         F4,        F5,         F6,         P1,          L1,          T1,          F7,            T2,             L2,            P2,             F8,             L3,            P3,           F9,             T3,            F10,            C1,            T4,           T5
0.27628,3683.4,4592.7,9.3854,27.164,42.587,2722.6,76.072,120.38,0.38497,79.66,48.356,2651.5,22.628,50.071,3118.5,23.145,65.572,233.41,343.22,94.591,76.886
0.27618,3676.2,4572.3,9.3716,26.916,42.34,2725.2,75.842,120.41,0.38914,79.701,48.326,2653.9,25.422,50.694,3120.7,23.194,65.516,234.09,343.14,94.766,77.585
0.28892,3648.7,4518.4,9.4421,27.04,42.432,2728.6,74.082,120.41,0.39779,79.944,50.978,2657.2,24.239,48.876,3123.4,22.602,65.53,233.38,343.48,94.469,77.607
0.28721,3677.1,4567.6,9.3643,27.098,42.424,2729.3,74.063,120.41,0.39556,79.994,48.021,2658.9,24.51,49.673,3125.2,22.449,65.575,234.13,343.58,94.664,77.936
0.2617,3697.8,4541.6,9.3527,27.035,42.021,2728.7,75.319,120.43,0.38621,79.906,48.483,2658,23.231,51.214,3125.6,23.008,65.614,233.16,343.02,94.395,77.18
0.26089,3683.5,4560.3,9.4867,26.839,42.238,2728.2,74.862,120.41,0.38989,79.834,49.108,2657.8,25.077,49.24,3124.7,21.753,65.601,231.19,343.24,94.587,77.219
0.26455,3680.5,4503.3,9.4736,26.863,42.676,2726.2,75.149,120.37,0.40111,79.63,48.756,2654.7,26.18,49.761,3122.5,22.221,65.517,233.06,342.92,94.45,77.136
0.26499,3618.7,4572,9.3496,26.814,42.596,2725.5,74.879,120.4,0.40139,79.445,50.062,2653.2,24.901,51.569,3122.1,22.497,65.451,231.58,343.33,94.687,76.922
0.23638,3672.4,4463.7,9.456,26.878,42.362,2724.2,74.642,120.38,0.39864,79.436,49.572,2652.5,24.603,50.503,3120.6,23.205,65.401,234.73,342.8,94.598,77.091
0.23584,3704.6,4504.4,9.3905,27.218,42.616,2727,74.462,120.39,0.39766,79.616,48.744,2655.8,25.727,50.769,3121.3,22.495,65.369,233.11,342.78,94.781,77.369
0.24729,3666.8,4563.7,9.3934,27.105,42.77,2727.2,75.821,120.39,0.44806,79.771,50.608,2655.6,25.789,49.746,3122.8,23.311,65.428,231.96,342.55,94.58,77.574
0.24814,3682.7,4564.7,9.3645,26.86,41.788,2729.2,74.439,120.39,0.44255,79.991,50.395,2658.1,25.251,52.072,3124.6,22.862,65.499,232.76,342.95,94.799,77.592
0.25938,3660.5,4520.1,9.4483,27.071,42.275,2727.6,75.547,120.37,0.4298,79.781,49.469,2655.8,23.907,50.174,3125,23.535,65.565,232.52,342.6,94.694,77.09
0.25768,3693.3,4480.1,9.4118,27.001,42.533,2726.9,74.992,120.36,0.43089,79.652,50.643,2654.2,26.326,50.283,3123.7,23.287,65.509,234.68,342.65,94.758,77.286
0.26505,3631.4,4596.8,9.444,26.829,42.6,2727.3,74.724,120.39,0.47153,79.628,51.489,2654.8,25.414,49.199,3124.2,22.246,65.504,231.37,342.62,94.864,77.196
0.26181,3682.5,4591.8,9.4645,26.848,42.244,2727,75.29,120.41,0.46813,79.644,50.242,2656,25.701,50.789,3124.9,23.303,65.457,235.65,342.09,94.695,77.678
0.27008,3681.6,4557.7,9.3924,26.884,42.507,2730.3,74.435,120.42,0.46738,79.985,48.968,2658.8,25.749,50.498,3128.4,22.651,65.511,233.71,341.8,94.674,77.899
0.2706,3697.4,4538.8,9.4776,26.646,42.254,2729.5,75.242,120.43,0.47248,79.952,51.351,2658.4,26.378,50.842,3128.7,23.297,65.567,231.53,341.55,94.548,77.557
0.31283,3653.7,4537.7,9.5179,26.696,42.285,2729.4,74.872,120.38,0.49864,79.934,49.819,2657.9,24.182,52.964,3128.4,22.071,65.582,234.35,342.02,94.69,77.62
0.31448,3680.6,4480,9.4116,26.835,42.393,2728.1,74.306,120.4,0.49853,79.727,49.859,2655.7,25.734,49.947,3127.7,21.852,65.544,231.22,341.93,94.624,77.377
0.25723,3756.5,4522.8,9.4017,26.989,42.434,2725.7,75.049,120.42,0.49511,79.572,49.56,2653.9,25.94,48.963,3125,24.136,65.475,231.67,342.12,94.632,77.308
0.25699,3686.5,4607.4,9.343,26.947,42.411,2725.5,74.136,120.43,0.49527,79.606,51.979,2654.6,24.207,47.868,3125.2,22.686,65.414,233.53,342.05,94.673,77.623
0.33374,3664.9,4534.3,9.4835,26.635,42.699,2728,73.813,120.39,0.51803,79.677,49.721,2655.8,24.942,50.174,3127.1,23.123,65.4,232.95,342.05,94.681,77.43
0.33213,3666.9,4540.8,9.4905,27.276,42.809,2731.6,73.75,120.41,0.51775,79.923,50.316,2660.3,25.195,51.074,3128,23.301,65.412,232.33,342.8,94.56,78.002
0.27526,3756.2,4604.3,9.4781,26.679,42.186,2733.9,74.451,120.42,0.5137,80.194,50.481,2663.2,24.968,50.186,3131.7,22.911,65.498,232.4,342.15,94.494,78.227
0.27253,3720.6,4602.2,9.5128,26.789,42.552,2731.9,74.863,120.41,0.5144,80.162,50.197,2661,24.161,49.256,3131.3,22.613,65.643,233.18,341.78,94.281,77.471
0.30667,3648.2,4595.8,9.4474,26.657,42.562,2728.8,75.1,120.39,0.52133,79.944,50.218,2656.5,24.585,50.578,3130.1,22.44,65.641,231.3,341.96,94.559,77.639
0.30809,3675.2,4574.8,9.505,26.99,42.618,2727.8,74.612,120.38,0.51942,79.778,49.512,2655.9,24.851,48.225,3128,23.237,65.614,235.16,341.6,94.612,77.446
0.30221,3669,4541.9,9.491,26.977,42.716,2728.1,74.594,120.39,0.51973,79.734,51.631,2656.5,25.596,52.025,3126.8,22.128,65.543,236.27,342.07,94.835,77.556
0.30273,3693.9,4556.1,9.4278,27.256,42.451,2729.1,75.377,120.39,0.51964,79.792,49.384,2656.6,26.008,51.2,3128.3,22.924,65.553,236.39,341.82,94.503,77.559
0.28584,3742.4,4557.8,9.5621,27.016,42.254,2730,74.293,120.42,0.56272,79.903,50.185,2658.8,26.247,48.79,3127.1,23.139,65.579,237.01,342.44,94.618,77.722
0.28448,3685.1,4553.8,9.3396,26.858,42.685,2726.2,74.665,120.4,0.56355,79.83,49.815,2654.7,24.139,49.396,3126.4,23.026,65.621,234.62,342.1,94.484,77.697
0.30468,3677.5,4606.8,9.3921,27.173,42.354,2726.9,74.286,120.4,0.57541,79.906,50.996,2654.7,25.491,49.903,3127.2,23.996,65.64,237.07,341.96,94.584,77.934
0.30545,3702.2,4590.5,9.4774,26.656,42.706,2727.7,74.32,120.4,0.57233,80.023,51.176,2655.9,23.649,49.213,3127.4,22.959,65.689,238.32,342.14,94.527,77.724
0.28682,3734.6,4537.8,9.4329,26.927,42.513,2728.3,74.61,120.4,0.55542,80.016,49.789,2656.2,25.089,50.545,3126.8,23.732,65.699,236.3,342.29,94.54,77.815
0.28556,3701.1,4555.8,9.5041,27.255,42.89,2728.1,73.546,120.42,0.55643,80.125,47.865,2655.8,24.145,49.846,3128,23.381,65.773,234.86,341.78,94.604,77.957
0.26858,3647.9,4579.2,9.4895,27.226,42.99,2727.3,74.62,120.37,0.57146,79.997,49.993,2655.3,24.271,49.688,3125.9,22.106,65.747,236.04,342.48,94.537,77.745
0.27009,3707.4,4547.6,9.4935,26.724,42.638,2726.1,74.649,120.41,0.57404,79.979,49.324,2654.6,24.686,49.714,3125.7,22.8,65.775,236.75,342.62,94.695,77.762
0.32715,3649.6,4535.3,9.6183,26.919,42.686,2726,74.059,120.38,0.59534,79.816,49.515,2655.1,25.555,49.998,3125.3,23.371,65.718,233.72,342.85,94.686,77.588
0.32863,3682.7,4576.6,9.5505,26.85,42.814,2728.1,74.527,120.41,0.59554,79.788,49.581,2655.2,24.959,51.674,3127.1,23.548,65.634,235.6,342.87,94.648,77.69
0.2813,3652.2,4567.7,9.4417,26.672,42.007,2730.5,73.75,120.38,0.61123,80.054,48.028,2659.3,24.034,51.18,3128.2,23.507,65.621,233.59,343.16,94.727,78.405
0.28121,3641.3,4582.9,9.4929,26.784,42.438,2731.8,75.035,120.41,0.60989,80.212,52.074,2660,24.349,51.156,3131,22.392,65.653,233.23,342.72,94.6,78.204
0.28161,3696.8,4522.7,9.5801,26.928,42.233,2730.8,75.503,120.39,0.6202,80.131,49.27,2659.5,23.839,50.112,3129.9,22.724,65.683,230.68,343.26,94.581,77.961
0.28439,3663.8,4550.5,9.4713,26.775,42.635,2730.8,73.875,120.4,0.62288,79.998,49.056,2658.6,25.132,48.289,3129.1,22.848,65.612,232.69,343.25,94.549,77.612
0.27683,3634.1,4586,9.591,26.724,42.602,2727.3,74.131,120.39,0.63105,79.664,49.946,2655.6,25.469,50.68,3127.4,23.48,65.565,235.87,343.22,94.723,77.758
0.2776,3628.4,4603.1,9.7034,26.755,42.72,2729.7,74.919,120.41,0.63268,79.808,51.206,2658.2,27.556,51.565,3128.4,23.738,65.487,235.89,343.86,94.657,77.973
0.29126,3719.7,4604.4,9.5597,27.054,42.316,2733.6,74.66,120.39,0.62502,80.018,49.351,2661.9,25.388,50.844,3133,22.893,65.515,233.24,343.7,94.488,78.247
0.29152,3706.3,4607.3,9.7503,27.139,42.316,2737,74.57,120.42,0.62484,80.295,49.47,2665.9,24.948,49.653,3135.9,23.211,65.555,232.87,343.88,94.412,78.635
0.31119,3632.8,4551.5,9.697,26.891,42.663,2737.1,75.163,120.42,0.62259,80.183,48.451,2665.5,26.158,50.174,3136.8,22.877,65.622,233.22,343.98,94.538,78.187
0.31211,3620.1,4604.9,9.7709,26.952,42.517,2738.5,75.101,120.41,0.62185,80.049,51.245,2667.5,24.155,50.057,3137.4,22.573,65.623,233.04,345.03,94.604,78.173
0.30685,3706.4,4496.5,9.7321,27.254,42.555,2738.4,73.823,120.4,0.659,79.869,50.329,2666.8,24.86,49.713,3136.8,23.307,65.569,231.27,345,94.498,78.314
0.30655,3735.9,4505.7,9.5897,27.142,42.829,2739.8,72.902,120.41,0.65703,79.905,48.48,2668.4,25.545,48.741,3137.7,23.155,65.528,232.27,345.32,94.4,78.502
0.28337,3697.2,4544.5,9.6803,26.496,42.774,2741.4,74.112,120.39,0.65542,79.966,49.574,2670,25.133,50.225,3138.8,23.014,65.518,231.77,345.98,94.473,78.269
0.28391,3702.7,4565.8,9.6225,27.054,42.661,2743.3,74.56,120.44,0.65599,80.113,49.626,2672.3,25.968,49.34,3140.2,21.677,65.525,232.86,346.17,94.37,78.653
0.32988,3683.4,4568.7,9.6196,26.992,42.768,2743.6,74.671,120.37,0.65914,79.944,49.683,2672.9,24.756,51.198,3141.7,22.437,65.538,231.31,346.49,94.338,78.349
0.33215,3730.2,4593.7,9.7628,27.08,42.641,2746.2,73.843,120.44,0.65502,79.909,49.858,2675.3,23.049,49.618,3142.6,23.79,65.542,232.17,346.99,94.289,78.293
0.24684,3621,4563.5,9.6871,26.911,42.456,2744.1,74.495,120.38,0.6823,79.849,48.05,2673.9,25.972,52.982,3138.7,22.434,65.51,232.69,347.36,94.493,78.008
0.24444,3620.9,4548.6,9.6836,26.94,42.932,2742,74.22,120.39,0.6829,79.532,51.114,2670.4,24.97,50.125,3135.7,23.175,65.444,231.01,348,94.638,77.901
0.22958,3631.2,4642.9,9.6556,27.212,42.676,2743.2,73.633,120.36,0.69667,79.528,49.445,2673.3,23.346,48.561,3137.4,23.164,65.351,229.87,348.36,94.664,78.4
0.23117,3679.7,4686.6,9.7369,27.014,43.025,2748.5,74.214,120.41,0.68736,79.854,49.02,2678.1,24.15,50.344,3141.3,23.069,65.321,229.7,348.3,94.519,78.556
0.31578,3652.2,4622.7,9.8278,27.015,42.771,2752.8,73.832,120.4,0.69019,79.967,50.125,2682.4,25.468,51.009,3145.9,22.849,65.382,229.64,348.15,94.37,78.422
0.31861,3697.2,4591.6,9.7638,26.793,42.705,2754.3,73.956,120.42,0.68529,79.825,50.151,2682.4,23.815,48.763,3148.7,23.74,65.349,225.72,348.33,94.314,78.623
0.21719,3659,4660.9,9.7175,26.52,42.691,2753.2,73.753,120.41,0.6826,79.704,50.471,2681.7,25.579,48.626,3147.1,21.806,65.298,227.23,348.61,94.416,77.851
0.21743,3703.3,4625,9.7765,26.554,43.245,2750.4,73.872,120.39,0.68257,79.394,51.622,2680.2,22.81,49.487,3144.8,22.348,65.163,224.8,349.14,94.405,78.391
0.24077,3649.8,4666.2,9.6999,26.927,42.934,2752.1,74.211,120.38,0.68407,79.425,48.774,2681.7,25.525,53.056,3146.9,23.238,65.053,222.28,349.07,94.49,78.277
0.24223,3668.3,4588.1,9.881,26.971,42.691,2756.4,73.645,120.39,0.68422,79.576,49.35,2685.1,26.103,50.087,3149.1,23.87,64.97,223.04,349.32,94.483,78.389
0.20588,3760.9,4688.1,9.7978,26.897,42.553,2759.1,74.704,120.41,0.68863,79.688,50.408,2688.5,26.631,49.168,3151.9,22.935,64.93,218.91,349.25,94.291,78.341
0.20886,3740.6,4748.2,9.8425,26.804,42.569,2760.2,74.677,120.4,0.68673,79.774,49.458,2690.2,24.914,50.379,3154.1,23.067,64.922,218.63,348.97,94.28,78.777
0.21122,3694.1,4699.1,9.6232,26.781,42.815,2761.2,74.437,120.43,0.70121,79.882,49.477,2690.9,23.812,51.027,3156,23.712,64.939,218.23,348.19,94.221,78.576
0.2093,3728.2,4671.8,9.7596,26.916,42.793,2759.6,74.128,120.4,0.70053,79.778,49.313,2689.9,25.046,49.625,3154.9,23.902,64.903,213.59,348.78,94.262,78.413
0.21548,3725.8,4664.4,9.7409,26.654,42.654,2757.8,74.693,120.4,0.71804,79.478,51.127,2686.5,25.803,49.498,3152.2,22.741,64.814,212.94,348.74,94.399,78.004
0.21453,3699.2,4656.6,9.5516,26.794,42.878,2754.8,74.481,120.38,0.71862,79.202,50.941,2683.8,26.026,49.267,3149.9,23.812,64.649,213.09,348.16,94.394,77.975
0.15226,3711,4710,9.6923,26.89,42.829,2755.1,74.952,120.4,0.74112,79.448,49.376,2684.6,22.856,50.174,3149.4,23.081,64.541,211.52,348.15,94.474,78.389
0.1537,3686.4,4710.7,9.6498,26.842,42.671,2754,74.56,120.37,0.74057,79.505,48.953,2683.3,23.853,50.441,3147.9,22.759,64.493,207.31,348.06,94.497,78.167
0.21665,3684.6,4660.6,9.8307,26.65,42.54,2754.8,74.332,120.4,0.71201,79.582,48.574,2684.1,27.307,49.595,3150.8,22.606,64.45,206.09,347.68,94.509,78.35
0.21894,3638.4,4698.1,9.7399,26.807,42.748,2757.6,75.076,120.36,0.71853,79.719,51.025,2687,24.662,49.858,3152.3,22.798,64.429,204.3,347.2,94.489,78.473
0.21501,3747.2,4668.3,9.6924,26.839,42.751,2758.9,74.941,120.42,0.74409,79.825,51.238,2688.6,26.136,49.848,3154.1,22.909,64.413,204.38,347.26,94.34,78.588
0.21641,3735.8,4644,9.6874,26.957,42.65,2756.7,74.067,120.39,0.74116,79.713,49.202,2685.9,24.07,49.851,3153.4,23.08,64.376,200.05,346.88,94.444,78.381
0.24694,3723.1,4721.4,9.8146,26.776,42.966,2757,74.74,120.44,0.73113,79.765,50.193,2686.5,25.874,48.58,3155.1,22.792,64.313,199.93,346.61,94.164,78.777
0.24886,3744.7,4743.1,9.6587,26.917,43.053,2757.5,74.216,120.4,0.72977,79.809,50.301,2687.3,24.582,48.799,3154.5,22.825,64.259,195.85,346.47,94.296,78.442
0.21773,3748.2,4744.1,9.6033,26.858,43.224,2755.3,75.445,120.37,0.72131,79.683,50.445,2684,23.495,50.378,3153.8,22.583,64.169,192.23,346.57,94.208,78.439
0.22011,3699.1,4771.6,9.8479,26.758,42.69,2754.1,74.691,120.4,0.71998,79.535,49.588,2682.5,26.322,50.593,3152.1,22.938,64.079,193.71,346.11,94.45,77.966
0.2192,3669.1,4735.3,9.6266,27.058,43.046,2755.1,75.121,120.39,0.73893,79.69,47.895,2684.1,26.187,50.479,3152,22.921,63.952,190.48,345.54,94.445,78.668
0.21683,3631.7,4705.2,9.8467,26.811,42.468,2754.8,76.025,120.37,0.73738,79.708,50.898,2683.2,25.083,50.139,3151.8,22.568,63.922,187.42,345.38,94.608,78.492
0.24165,3701.9,4734.3,9.6765,26.95,42.515,2755.4,75.271,120.4,0.73047,79.704,48.967,2683.8,23.689,52.216,3153.5,23.112,63.799,185.49,345.04,94.477,78.665
0.2402,3719.8,4745.5,9.6315,26.651,42.845,2756.3,75.316,120.38,0.73071,79.89,48.139,2685,23.842,50.92,3155.7,23.507,63.735,180.97,345.13,94.447,78.406
0.24187,3690.3,4731.9,9.6318,27.094,42.66,2755.8,74.696,120.39,0.73468,79.801,51.615,2684,23.946,49.764,3154.3,24.059,63.653,180.25,345.45,94.561,78.513
0.24328,3673,4715.6,9.6669,26.569,42.746,2757.3,74.134,120.38,0.73563,79.986,49.174,2686.2,25.924,50.685,3155.7,22.711,63.569,174.5,344.57,94.443,78.888
0.31003,3743.9,4712.5,9.6706,26.716,42.633,2756.1,75.83,120.44,0.72763,79.793,50.155,2684.2,25.016,49.548,3156.2,23.719,63.518,174.83,344.4,94.335,78.265
0.30723,3773.9,4711.7,9.4811,27.038,42.874,2752.8,75.11,120.4,0.72917,79.547,50.481,2681.1,24.835,49.728,3153.1,23.938,63.385,172.16,344.13,94.329,78.043
0.29381,3744.4,4715.8,9.5033,26.794,43.094,2750,75.902,120.4,0.76535,79.471,49.431,2678.1,26.323,51.195,3149.7,22.497,63.223,172.3,344.72,94.41,78.265
0.29322,3713.4,4719,9.642,27.055,42.683,2749,74.173,120.39,0.76684,79.575,50.132,2677.5,24.885,50.942,3148.6,23.474,63.129,169.97,344.38,94.346,78.274
0.30711,3715.6,4729.2,9.6555,26.824,42.863,2749.9,75.034,120.41,0.75599,79.832,49.122,2678.2,25.375,51.984,3150.3,22.779,63.082,166.56,344,94.525,78.694
0.30635,3701.5,4736.2,9.6086,27.108,42.788,2752.2,75.023,120.43,0.75331,80.167,49.945,2681.2,24.164,48.627,3151.6,22.411,63.092,166.35,344.24,94.293,78.947
0.27556,3671.6,4708.8,9.5414,26.856,42.567,2749.6,75.772,120.39,0.7546,80.166,48.392,2678.2,23.458,50.473,3148.9,22.655,63.137,164.61,344.16,94.383,78.492
0.2754,3671.3,4709.5,9.7761,27.211,42.773,2745.8,75.416,120.38,0.75602,79.925,49.635,2673.4,24.404,49.941,3145.3,23.892,63.081,162.1,343.62,94.653,78.453
0.28622,3679.9,4628.7,9.6407,27.229,42.525,2743.1,75.802,120.37,0.75524,79.766,48.596,2670.3,25.356,50.179,3143.3,22.818,62.99,157.69,343.27,94.457,78.21
0.28538,3690.5,4690.8,9.6956,26.842,42.546,2743.6,75.223,120.4,0.75928,79.954,49.705,2672.1,22.37,48.425,3142.5,22.775,62.923,158.05,343.74,94.555,78.9
0.27534,3657.3,4683.5,9.5305,27.149,42.971,2743.9,75.158,120.38,0.74377,80.082,49.78,2671.7,24.684,48.562,3142.8,21.964,62.904,155.53,343.51,94.58,78.532
0.27355,3712,4759.9,9.7725,26.915,42.504,2744.7,74.909,120.38,0.74194,80.197,48.803,2672.8,24.432,48.162,3143.9,23.561,62.869,155,343.77,94.617,78.728
0.29499,3715.3,4760.7,9.5865,26.566,42.792,2743.2,74.618,120.45,0.75594,80.05,48.319,2671.4,25.354,51.851,3143.4,22.005,62.834,155.45,343.58,94.473,78.495
0.2953,3735.9,4765.6,9.6383,27.3,42.58,2740,75.402,120.4,0.75674,79.981,48.823,2668.3,23.96,49.831,3143.5,21.82,62.787,152.35,343.01,94.434,78.627
0.28607,3705.8,4711.4,9.4827,26.907,42.65,2738.9,74.898,120.43,0.77865,80.073,50.536,2668,25.772,49.569,3139.5,22.89,62.736,149.92,343.06,94.387,78.532
0.28213,3682.2,4741.4,9.4362,26.827,42.787,2736.9,75.238,120.4,0.77977,80.225,49.095,2665,25.246,48.97,3137.8,23.379,62.707,151.34,342.63,94.426,78.824
0.29732,3688.3,4736.2,9.6304,26.92,42.715,2733.2,75.965,120.41,0.78035,80.21,51.953,2661.3,24.272,50.132,3135.2,22.71,62.752,151.91,342.55,94.444,78.34
0.29741,3702.8,4735.9,9.5325,26.967,42.444,2731.1,75.432,120.39,0.78233,80.119,51.011,2658.6,24.808,50.088,3132.5,23.319,62.769,149.81,341.88,94.593,78.539
0.30652,3685,4650.1,9.7427,27.058,42.418,2730.1,75.932,120.41,0.77495,80.144,50.419,2657,26.828,49.102,3131.1,22.523,62.731,151.78,341.98,94.546,78.671
0.308,3695.9,4642,9.4713,26.69,42.617,2732,74.978,120.38,0.77724,80.526,50.525,2659.9,22.294,50.235,3131.6,23.938,62.759,149.99,341.85,94.549,79.009
0.32406,3705.5,4674.2,9.5547,27.367,42.536,2729.8,74.688,120.42,0.76088,80.463,49.7,2657,25.658,48.037,3131.5,22.34,62.853,148.22,341.76,94.56,78.372
0.32577,3691.5,4710.1,9.4654,27.06,42.966,2726.2,75.01,120.37,0.76276,80.275,50.259,2654.6,23.217,48.59,3128.3,23.622,62.822,149.19,342.03,94.468,78.254
0.26877,3690.9,4749.3,9.6763,26.779,42.103,2724.6,75.206,120.42,0.77213,80.202,49.86,2652.3,23.56,49.275,3124.8,23.796,62.796,148.3,341.91,94.607,78.349
0.26916,3713.6,4745.5,9.6266,26.632,42.449,2723.8,75.045,120.4,0.77234,80.425,49.072,2651.3,23.215,51.629,3125.7,23.2,62.788,149.61,340.97,94.494,78.957
0.27824,3709.8,4717.7,9.5294,26.787,42.563,2723.2,75.036,120.41,0.79117,80.722,51.643,2650.9,24.868,49.806,3126.3,22.293,62.864,149.61,340.79,94.581,79.088
0.27846,3703.7,4739.5,9.6665,27.119,43.255,2720.2,75.277,120.39,0.79287,80.682,48.951,2647.9,25.481,50.457,3124.9,22.299,62.99,152.22,339.83,94.527,78.651
0.31249,3608.6,4684.6,9.5467,27.116,42.735,2720.7,75.3,120.38,0.7837,80.736,47.817,2647.8,23.787,49.5,3122.7,21.717,62.992,147.98,340.56,94.706,78.902
0.30985,3658,4749,9.5297,27.16,42.512,2719.3,74.703,120.38,0.78467,80.644,51.375,2647.1,24.175,50.691,3121.6,23.165,63.007,151.54,340.85,94.743,78.634
0.30663,3710.4,4642.6,9.6788,27.085,42.323,2721.5,75.946,120.43,0.76242,80.773,51.148,2648.3,24.943,51.156,3123.5,23.676,63.02,149.77,340.29,94.702,78.789
0.30391,3748.7,4639.7,9.6593,27.197,42.479,2717.3,74.938,120.39,0.76434,80.627,51.114,2644.1,24.018,49.857,3121.9,22.388,63.035,149.6,340.09,94.441,78.382
0.28729,3715.6,4699.9,9.5036,27.311,42.607,2712.1,74.54,120.41,0.78872,80.324,49.471,2639.5,24.451,49.278,3117.1,23.377,62.97,150.82,339.87,94.641,78.314
0.28674,3731.7,4774.2,9.4929,26.772,42.615,2710.4,75.226,120.38,0.78766,80.337,49.854,2637.3,26.557,50.416,3114.4,22.962,62.913,150.37,339.64,94.541,78.536
0.32403,3727.2,4649.6,9.7361,26.737,42.583,2713.2,75.763,120.39,0.76467,80.637,50.396,2640.3,25.924,51.318,3116.4,23.304,62.905,148.79,340.05,94.641,79.089
0.32284,3713,4651.2,9.5919,26.847,42.603,2716.1,75.179,120.43,0.76688,81.06,51.101,2644,24.946,50.579,3118.7,23.89,63.005,147.35,339.98,94.371,79.495
0.33678,3718.6,4738.8,9.5862,27.044,42.498,2716.2,74.785,120.42,0.7655,81.158,49.285,2644.2,25.402,49.173,3119.6,22.588,63.129,148.06,339.99,94.603,79.138
0.33398,3671,4623.2,9.5963,27.109,42.807,2715.8,74.878,120.4,0.76499,81.094,49.714,2643.5,23.105,49.656,3119.2,22.839,63.169,146.22,340.04,94.331,78.993
0.3777,3683.9,4661.3,9.7615,26.759,42.586,2712.6,74.586,120.39,0.76974,80.8,50.1,2640.5,23.449,50.656,3117,22.85,63.193,149.54,340.66,94.546,78.742
0.37403,3698.3,4666.4,9.5887,27.135,43.131,2712.1,74.244,120.41,0.77242,80.669,49.169,2639.2,24.553,49.685,3117,23.367,63.137,148.43,340.04,94.359,78.829
0.33305,3732.4,4725.4,9.8117,26.661,42.811,2715.5,75.134,120.43,0.76987,81.011,49.335,2643.4,25.2,48.953,3117.9,24.003,63.136,150.07,341.61,94.437,79.115
0.33383,3748.6,4657.2,9.7095,27.017,42.881,2712.7,74.995,120.42,0.76997,80.993,49.138,2640.5,24.663,49.647,3117,22.681,63.19,150.13,341.28,94.189,79.078
0.30191,3724.4,4714.8,9.6074,26.676,42.72,2710.5,74.372,120.38,0.78293,80.899,49.498,2638.6,23.864,49.57,3114.3,22.843,63.208,148.51,341.1,94.497,78.737
0.29984,3705.1,4708.8,9.6464,26.894,42.62,2709.5,74.339,120.37,0.78548,80.815,49.293,2636.9,25.665,49.36,3112.2,23.757,63.184,148.72,341.3,94.427,78.584
0.32864,3670.1,4667.8,9.6336,27.019,42.593,2711.8,74.926,120.42,0.7724,81.004,48.274,2639.5,24.958,49.719,3113.1,22.343,63.213,148.8,341.53,94.466,79.311
0.3278,3697,4753.8,9.7893,26.792,42.923,2712.5,75.085,120.38,0.76732,81.057,50.398,2640.4,26.209,49.649,3115.6,22.413,63.212,149.72,341.72,94.526,78.711
0.31874,3744.5,4613.7,9.6052,26.672,42.644,2709.1,74.512,120.42,0.79298,80.781,48.878,2637.7,23.878,50.324,3111.7,23.124,63.185,149.47,341.88,94.377,78.881
